StateCode,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
25130,46434,44523,48342,47040,45027,38981,40424,40945,40676,41406,51585,54648,51316
25141,36144,36818,37321,30000,23333,21094,-666666666,-666666666,-666666666,-666666666,49375,80179,69231
25164,26528,27241,19893,30338,31287,36125,27159,42756,36648,42604,46813,53681,52670
25165,43250,45078,49886,38214,,45982,67500,77361,83611,83241,83036,70686,-666666666
25169,12069,12452,33889,23036,,39643,39148,44115,45602,40052,62000,-666666666,36406
25174,14211,34531,33681,44875,51181,51719,51719,52375,67614,-666666666,-666666666,34327,-666666666
25177,42641,45375,46283,46272,,46121,46102,43415,46601,44501,48516,57279,54789
25193,54395,53477,55948,44861,42750,40833,37188,38929,47875,54750,47500,75893,77841
25025,36818,78125,41917,81058,80294,56149,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,91250
25054,45461,38963,-666666666,38720,38314,41688,-666666666,-666666666,-666666666,-666666666,-666666666,74797,77399
25214,44849,68945,72841,48125,71563,-666666666,-666666666,53750,-666666666,-666666666,-666666666,-666666666,-666666666
25241,39119,49375,57669,59946,67617,69145,72668,85451,76290,86875,55729,73333,56087
25306,42390,40500,39645,43911,40464,42575,45685,47931,47228,52426,56324,54125,62454
25422,28340,28554,24674,28994,,29772,33147,34250,36138,32268,32087,35938,45729
25427,54188,53869,54619,56748,,60240,62856,61076,68263,71336,72738,79694,86985
27565,41547,42938,43507,44022,42115,42776,45223,47056,47295,48035,50469,57169,59406
27569,48036,47292,47481,41462,,41795,43288,43958,44789,53062,63295,63843,73507
27583,53382,52258,53231,52825,,51982,53875,58274,58934,63050,69250,72822,76659
27592,61696,61065,56967,56747,,56645,59879,67820,72981,74496,78635,89219,94564
27606,42259,43431,44123,44422,,48231,50540,51959,57199,62204,65133,71701,75640
27817,43324,46029,45565,42470,44801,43750,42380,50526,49053,51820,56875,64010,69902
27819,36500,22115,18750,32000,26000,25500,30625,30865,30750,31589,34023,36835,38955
27820,42313,34306,38323,39003,33702,38421,40134,39839,42685,47775,50617,52932,53625
27826,45855,36500,38362,38092,,32098,30487,32297,33060,32756,35643,44750,42885
27827,6625,7039,7132,76250,,-666666666,42500,-666666666,-666666666,78299,83340,88504,93542
27849,28158,28190,31442,34042,,33125,37418,36125,35692,37103,37130,42524,45855
27043,49952,48581,48410,50738,,46690,46250,51510,49271,62137,66642,71042,75513
27047,40543,43611,41098,34301,45404,42404,52841,54583,54833,56296,61458,71250,79702
27203,28787,29613,29582,29619,30984,32463,32944,34131,36263,36512,40350,43879,47506
25535,47063,44754,45671,53458,51750,54605,56793,62708,62231,70707,88725,81985,67941
25564,22411,30900,31577,32628,,-666666666,43393,61151,63844,100799,107090,114504,-666666666
25601,33750,35651,39469,42604,,46491,48108,47950,47973,44035,44833,44263,47010
25606,26940,33438,33024,34000,36111,38750,39135,38065,42679,40278,43214,37875,50107
25608,41979,40729,38547,31920,,31540,32813,36603,47589,50321,47277,58214,-666666666
25617,32054,36607,46080,39267,,60069,38617,38073,32945,36793,-666666666,-666666666,23914
25621,33315,31507,36223,32121,32468,29674,30223,24948,34583,39609,52619,47813,54750
25628,23171,24509,32600,28750,34769,47564,28365,22455,31838,32070,-666666666,28750,53162
25632,44698,39375,39741,34423,23750,19375,20028,18468,17431,23750,-666666666,28426,-666666666
25644,25543,19856,19583,18958,,-666666666,-666666666,26645,20547,51080,-666666666,-666666666,85107
25671,22257,33355,33185,28949,,43654,35703,36528,35602,45769,41324,36250,-666666666
25817,51375,58750,58750,53108,41250,41250,38688,53698,55938,-666666666,60772,65408,-666666666
25818,61197,62788,62873,65236,67730,36509,36364,-666666666,36544,36894,-666666666,-666666666,90516
25836,23684,25556,22250,22244,26088,25511,25103,25437,-666666666,-666666666,-666666666,-666666666,-666666666
25843,60987,57017,57214,57204,,58370,59726,-666666666,-666666666,105852,98778,84348,84619
25666,19191,22321,19982,25333,,34491,40341,-666666666,30052,-666666666,-666666666,75110,-666666666
25650,26435,30804,35250,50156,,-666666666,-666666666,28869,28224,60000,-666666666,-666666666,-666666666
26541,48302,47681,48834,55920,55380,57077,58667,59786,63176,58438,77987,82877,86445
26576,61344,64861,72917,53750,40370,-666666666,-666666666,42917,-666666666,82125,88750,94084,97180
26627,25724,26645,22586,28375,,-666666666,-666666666,-666666666,16496,15722,-666666666,-666666666,62656
26629,53958,53958,55859,48750,41964,40987,43382,46926,51154,49191,41467,45200,39531
26676,41771,44934,44167,48304,48594,39615,49750,57550,58235,62219,65179,73918,-666666666
26680,24659,31750,17353,21935,,31250,31111,-666666666,-666666666,-666666666,-666666666,43607,80341
26714,11895,8448,8333,14141,,-666666666,19293,25991,-666666666,-666666666,-666666666,-666666666,131042
26726,32205,29915,28360,27693,,34178,38732,44109,47920,51871,57194,67139,68189
26731,81458,69632,68077,43472,,43750,-666666666,50417,52833,-666666666,-666666666,-666666666,-666666666
26753,39364,38540,38613,38462,40505,46125,48539,50980,51927,51455,61250,72375,76445
26757,28447,28504,30580,28369,31273,31375,35320,35868,41759,40064,41037,38894,51066
26804,31830,32500,26064,25647,27391,27454,30882,36071,34458,35179,27457,38598,38875
26823,18021,40526,41375,25492,,-666666666,25380,24915,-666666666,-666666666,-666666666,-666666666,-666666666
26855,45045,48977,47784,46983,45950,40000,42273,50417,38281,43068,57663,61346,63375
26003,40206,40504,41248,41205,41423,42695,46717,48810,50467,49178,51887,56662,58625
26031,31475,32393,30800,32072,31786,35595,36389,35714,35851,38276,35580,42132,50474
26150,55246,50000,51534,51745,,56898,62664,60313,55665,55000,63110,65550,67004
26152,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
26159,34444,35316,35401,34821,,44714,44360,47125,49313,50968,51625,55179,54113
26180,36496,36250,32857,38651,,37656,39757,45685,44309,52708,54934,63553,70918
26184,54375,52222,46691,42238,,40216,41750,41779,64946,66875,61250,64167,65793
26217,55114,24583,23958,28523,,14044,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
26224,30000,33750,27188,45000,47361,65682,69333,72000,70324,66875,65078,31792,34306
26259,-666666666,43309,25833,25227,,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,60729,63512
26269,45195,49643,50408,39848,48021,50518,47554,41719,50909,49250,64167,61563,62917
26278,57802,56172,55278,59674,,58095,29777,53945,53476,55443,54901,62951,60379
26294,35799,33864,30357,43210,42736,43977,41389,41845,39688,37241,36983,42125,31016
26327,-666666666,107647,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,41929,41750,-666666666,-666666666
28717,54861,67917,49886,48977,49393,44643,45174,41108,50469,56519,67464,71023,73065
28742,48512,47297,49910,51657,58414,60060,60583,65972,66793,67727,56563,79904,97292
28747,46250,46484,36197,36884,38398,38477,35288,36653,40850,37350,38920,58400,60405
28748,44462,41447,40781,46131,,46096,47693,46075,45164,45096,45926,60041,65269
28754,37443,36197,38148,40012,41944,45326,44159,45428,47477,45351,50654,60547,68750
28781,32308,31941,30938,29920,,31786,34821,31429,26635,24363,39875,40515,50577
28786,40452,41789,42419,42884,44105,41733,42500,48486,50406,48638,51561,54008,56047
28904,36523,36978,37250,35673,34420,35378,36294,38188,42477,46667,50655,59863,53785
28905,41027,33808,41250,41927,,35712,37866,38871,37601,42075,41468,51908,54310
28273,52759,52366,56048,56126,56372,59555,63031,63687,69896,72986,75126,83822,84739
28328,35400,37462,36436,35233,,35412,34521,35486,37234,38494,42777,47087,48137
28340,26118,25539,26161,26161,,29468,28941,30026,30998,30198,32403,34886,38188
28345,33669,32356,32966,33960,32854,28927,32805,34918,34302,34091,33410,36507,38472
28349,46442,44250,39057,40613,40196,38073,37169,36537,37235,39888,42117,61705,63903
27212,53103,51016,32727,28669,,37708,38962,46125,56683,56293,81108,88125,80741
27229,27943,29651,30279,27228,31848,31967,36132,38604,40599,40875,44299,46150,47891
27231,31891,35962,39712,39602,,53750,59375,65054,67115,61406,68636,70625,57159
27258,42586,43084,43730,45044,45735,49375,46683,47336,51493,53194,55923,70893,71875
27298,41931,42796,43097,38750,39045,39963,44536,45095,45598,49515,48828,58936,61488
27051,52377,50491,46473,46700,45642,43107,47953,47940,45833,47197,52405,58902,70825
27233,48145,46250,48250,47951,62969,70861,70440,67278,67652,65787,63706,74934,71446
27046,54648,54028,52992,42596,36269,34858,35750,38589,36840,41359,47900,54259,49632
27252,47540,43636,47895,51875,,52031,54375,51854,50680,47813,37944,37356,37934
27407,44403,44793,42270,42757,43793,44337,45668,48127,50647,50050,52075,56198,59308
27553,40656,43466,42500,46042,33214,30167,36051,35625,24063,29681,38750,29857,27462
27812,29122,29695,30121,36908,33241,27363,31685,38944,37500,41397,44113,50036,51265
27837,53566,54229,59250,64618,,64526,73854,70453,75291,74146,72917,70735,77768
27843,36902,31774,31801,33750,,27697,30200,29904,33500,40341,37949,42344,56726
27888,43682,35087,32139,34323,,32955,35343,40156,41447,36164,34141,48194,42734
27856,50454,44893,46719,46691,45579,47975,50807,52729,59175,57532,58756,63180,66147
27942,29286,52530,41618,53333,45969,42768,39079,40708,34821,45417,51875,31875,42778
27809,40651,41711,40400,37528,37487,38778,39485,47940,49346,52036,52808,66912,71512
27609,50540,50812,51090,53640,,55575,57924,58983,62536,67130,73979,78118,81538
27614,90641,88281,91365,94727,,98227,102950,106469,112500,107588,119151,125727,122258
27616,56725,57444,58311,56323,55843,61978,64212,68084,70533,66578,69324,77566,81534
27816,33472,35938,40263,41951,,40779,42091,44787,47143,30365,27317,31702,31806
27839,32875,32816,32353,30469,30446,30534,31225,31051,31439,33390,40724,44214,51818
27842,44960,53182,52857,53750,,59844,56667,61806,58393,66411,68939,79896,87500
27844,25885,24063,20583,21069,,22019,26477,28170,29137,30909,35473,37731,38058
27853,33750,25694,25966,27188,37969,45052,46010,-666666666,32130,32917,42639,-666666666,49423
27869,29659,28844,27337,30091,27234,22391,28531,29646,27317,32883,36891,40929,41819
27615,76843,77909,78335,78378,,78750,78709,82214,85360,88894,92762,102643,107051
27807,45597,38247,38532,36868,,40930,46087,45422,46595,47742,51721,59872,67563
27007,64697,66429,58194,56152,,43864,41833,51179,61667,79219,75324,85739,85911
27022,46452,45583,44965,44071,38705,40549,41607,41078,43478,43259,37102,34881,41645
27023,78523,71955,77654,75144,73622,73356,77044,75208,75887,78024,85708,90066,88418
27024,22901,22500,23750,27649,,34649,34939,41161,38788,42246,54394,59083,61395
27042,36852,37059,50658,50893,51607,51360,52879,55156,56583,54816,65000,98000,104038
27103,41233,42195,42289,43908,,45289,45912,49623,50262,53349,53486,59073,66582
27209,27500,31875,27986,27361,32500,35952,38424,42376,42176,40927,42886,49271,43795
27265,56277,56619,53386,54578,53898,55688,57530,60518,61193,60912,63741,68621,70929
27306,32679,37404,33595,38668,,35139,40340,46475,51638,52861,54637,57841,57202
27311,42798,41694,37213,36062,34652,34977,34348,40769,40062,32449,31134,35216,35473
27330,45298,46713,45766,45775,44549,44701,48056,48744,50947,50836,55090,58279,60726
27406,37020,38493,37548,37879,39038,38560,40000,41097,43171,44625,48184,53222,56748
27409,41722,41424,42831,42406,41225,39813,42199,41455,44837,45516,52028,56432,57862
27501,44705,44754,43289,51121,,52464,55760,56338,57271,57390,66950,71476,71217
27927,71000,66875,72169,69688,73378,60250,68125,65795,68438,65000,75592,85962,104808
27929,86845,79803,86346,81438,71905,69224,74167,80185,80441,99537,98750,114775,122558
19153,51212,48240,47138,44118,,40921,41063,42418,48177,54485,57830,53029,53434
19154,59164,59852,58319,59044,60031,60170,61892,65082,67392,72161,79833,89078,93479
19355,102806,109364,109706,107041,,110323,113441,121600,124729,133686,143969,156291,162917
19362,62382,62624,61920,63242,62860,67381,67727,70431,70412,70668,66923,80208,87292
19365,67330,67785,67829,66060,63988,64059,68469,72346,76375,83583,93134,101526,92137
19440,69795,73742,74223,75410,74652,70648,71125,72792,82881,86696,89278,96831,101654
19152,45619,48682,50584,49097,,49069,50159,52696,52321,55927,56835,61075,57966
19138,34350,36644,34795,32708,33706,35536,37842,39851,41105,43556,44455,48091,51586
19139,26487,25374,24627,24335,,26356,26804,28505,30633,30490,32531,36730,38701
19146,33605,37025,42068,45473,,52433,58784,63524,69305,77091,86372,93588,99702
19312,132237,122825,123777,116701,115473,119003,123587,134531,143846,164844,174583,181471,199107
19335,95086,94743,91997,89984,92370,97801,102842,107686,112116,116895,121146,130634,136839
19382,92408,88209,90873,91580,,92765,94920,96998,100207,104232,109470,119530,126159
19438,84883,88520,90449,89297,93161,96435,97782,98636,104882,115748,127614,136453,138955
28350,45972,46361,49915,110362,110326,112843,-666666666,-666666666,-666666666,-666666666,121516,-666666666,-666666666
28365,36440,35717,35680,36187,34289,38974,42476,44209,45676,47808,47972,48406,52333
28367,16500,22500,28214,28250,,26250,35625,35500,38958,38333,38500,44375,63125
28382,38668,38033,37576,37595,37865,38780,41415,46930,52454,55929,63264,71136,73737
28384,30030,28223,28045,28349,29818,30750,32652,32744,33904,33382,37181,42016,48045
28501,25000,26932,28529,28105,,28529,29332,30053,29414,29958,30855,34818,33823
28508,39887,46131,47713,44890,,32402,39318,33568,36767,55357,50184,36404,38417
28523,43800,46069,47963,49657,,58088,63947,62533,64914,54732,42014,43994,45283
28582,45714,47444,47331,56066,,76821,78875,74738,71890,65250,62583,62171,74867
28594,62337,59750,54201,60405,,61106,65541,70870,78241,84457,87794,85982,89432
28613,46270,45814,44920,45702,43094,44985,49950,54585,53628,52624,51952,55261,55690
28622,35143,35848,35110,36051,29796,26212,27500,27798,30804,36679,36914,44491,45169
28532,48209,49020,45217,45969,47923,47374,49542,50634,52632,53834,57516,61389,65772
28618,48125,50000,41929,41033,,41724,46324,55529,55521,54167,56378,55350,62667
28646,76563,68750,42727,42083,,24815,-666666666,63390,50664,67163,69489,71538,73868
28683,41500,34076,38323,32212,35096,31544,28269,28190,32824,35156,34554,43771,46268
28901,31346,29226,30595,31392,29124,31281,32364,33628,33224,40083,43765,46857,39299
28584,53505,55519,55581,54732,,55409,58786,59102,61214,64889,68344,74698,81574
28586,38318,38475,36532,34451,36379,35345,34505,35500,38442,39044,36070,43173,46486
28601,44430,44518,46330,47310,,46637,49168,50821,54071,55856,60277,65158,67839
28604,39964,47968,47992,48548,49835,50248,51139,51280,49829,53018,59250,61161,64052
28627,29981,32778,33381,37009,,36641,41154,53368,41750,39063,39479,45250,42938
28640,33893,33269,32127,33707,,31477,31734,35433,39222,41014,43606,48417,50946
28649,30859,19477,22485,33277,,33404,-666666666,60754,-666666666,39031,38644,43350,43391
28654,50654,42966,37042,30518,,38538,44674,45081,45809,41950,43571,47656,53486
28666,51007,50521,53523,53311,,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
28670,28512,26174,27371,30872,,40049,52500,50774,50735,52926,55786,48641,47266
28682,62500,51563,59107,64297,59265,60586,78179,72589,80904,81935,84737,92923,96949
28694,38467,35344,35476,35917,36183,37157,40434,43586,41130,44473,44456,49154,48135
28711,41421,43202,42271,41564,,45489,43899,45329,48594,54808,61915,69922,69177
28714,39013,39098,39232,39171,,37382,38449,40422,42672,46019,46479,52865,56551
28739,52610,53105,51163,49258,,48781,51738,53965,57405,59471,64101,68873,70464
28763,42744,42872,43992,45616,39970,44190,65559,65754,68750,70851,73750,61953,64836
28356,55174,63639,50400,44267,,52043,60116,67609,66298,54198,55472,61135,63592
28269,63527,62545,60070,60196,59051,61133,63097,64803,65963,68636,72619,76560,81063
28403,34496,34744,34356,33627,33786,34590,35601,37235,39744,42700,47422,50757,50988
28516,39523,36521,37951,37926,40057,42163,45247,48668,50354,47577,49183,52556,63257
28607,28358,26659,27819,29224,30383,33576,36508,41143,43728,44736,43542,45476,44132
28678,49172,45215,41204,41715,39487,38493,42021,48083,52981,62519,65096,68012,70940
28114,43351,45407,44327,45341,40750,37437,37298,38944,43858,47400,51490,56034,60439
28746,52817,45256,47292,49375,50268,49931,61917,60400,58385,55875,61654,63036,65703
28806,39728,41098,41548,41061,41208,40712,43311,46726,49169,48111,54597,59875,59925
28134,50382,44974,50763,48598,50106,56698,60760,57047,60116,58861,59580,68622,82947
28504,45083,45098,43778,44762,43399,46506,47275,47856,49578,46138,45962,46043,50650
28792,41433,37852,36683,40564,38398,39713,43896,45629,49130,50137,49037,52327,55066
19140,22755,21759,22654,21918,21272,21630,18557,21665,22790,23138,27006,30946,33149
19147,51753,56221,60400,62722,67007,70057,73231,77695,81519,86147,93996,105233,104190
19333,76108,82763,96346,103375,108150,105689,111892,106786,109111,108674,122835,133750,157083
19341,89659,91903,90114,89423,88716,93230,96929,101241,103203,107338,112443,120694,122992
19344,67905,62152,59896,58663,,58434,63906,65227,66009,70999,73064,78011,84164
19350,123537,125519,126621,127234,,118858,120068,127531,139049,141875,147264,159038,152264
19403,75784,77562,76178,77959,,79455,80881,83970,86787,85248,89224,95711,101996
19435,33958,34202,34694,95000,120694,121620,125924,-666666666,131331,-666666666,77344,82143,109375
19457,65882,68158,68929,71429,71250,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,78869,-666666666
19137,42184,42976,43522,46294,,50461,52376,54006,53255,53750,52034,57259,64401
19046,77441,77477,78715,82667,83369,83867,92944,99815,103212,104193,105846,112320,112959
19047,78868,81714,81100,81850,81087,86118,89038,93629,93547,97362,101566,107123,110395
19063,81856,84549,87347,89514,89058,91740,95118,96755,101599,102401,107030,119388,121899
19075,89732,90145,90132,87652,,94401,95104,96801,104928,97490,100369,108679,117356
19460,80981,80658,79227,79352,79594,85082,91332,96997,99318,104504,107031,114190,120472
19504,82620,83534,76698,76406,77206,82464,80819,83807,81356,82642,84014,94297,100882
19511,62857,65714,70898,72833,74886,74239,86406,115156,98594,-666666666,-666666666,113011,-666666666
19512,58480,58939,57335,59486,,60401,61989,67625,73005,71847,71780,78238,76036
19518,77642,76123,76946,78130,,84880,89036,91713,96893,99130,103289,110386,114954
19525,87825,90285,89503,90000,88553,92517,95220,97285,105282,120841,124537,132966,145014
19112,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
19124,28988,28996,28726,29703,29334,30276,31219,33427,33611,36884,38293,44683,46100
19529,66506,64129,58710,54333,58235,59669,65455,73295,81949,84643,89567,90750,98125
19543,72260,74722,76124,78250,,85986,88456,93523,89970,100037,100234,103264,111917
19545,51136,58388,57765,58110,70000,73333,61128,62288,64559,73402,78488,83201,84975
19006,87922,89677,90234,94961,96458,94489,97244,101496,100714,104409,110430,119343,124302
19018,53564,57085,56264,55758,55151,56590,56634,57869,60724,68230,63442,70046,73451
19025,112917,111893,110000,117054,123177,131382,126705,140256,133514,143636,164000,183419,183586
19043,59325,52917,49231,54728,,56194,67668,52574,74732,88033,80462,97679,113494
19061,58408,55990,56412,52412,,52941,58304,57848,63596,72533,75009,74623,77249
19066,160272,171458,191711,187788,193804,191354,198828,192344,218571,220329,208229,233194,243500
19079,45474,46960,41096,45179,45053,42500,43809,50450,48250,52519,60940,61818,57002
19082,41100,39814,38029,39075,38691,38577,41330,44600,44483,45569,50865,55979,55551
19103,55398,61761,63709,66210,65965,70746,70638,73611,76103,79110,83988,93740,97940
19104,21801,19465,19236,18933,20483,21773,25005,25865,26979,28603,30734,33766,39526
19939,56821,57530,56289,55098,57685,61974,60147,64678,66728,65612,72870,84673,86583
19946,55021,58867,58125,57786,,58077,50885,52375,49896,53732,59643,67022,76213
19947,48485,48227,50329,53820,,51233,51782,52590,54822,55459,57894,65635,68529
19041,119583,123295,123080,121806,110813,109205,108750,144107,135729,138077,144205,149375,147531
19114,53070,51798,54074,52342,51427,54151,56785,56781,60970,65893,70838,77737,76076
19119,56815,59044,58378,54478,54579,57560,56018,61297,64237,73671,72685,80519,81609
19125,39319,37369,41186,41756,45720,52500,56508,65218,72990,79612,89505,101250,110842
19127,55500,61300,63849,65071,,70568,66325,73750,75647,74936,81042,109250,99792
19973,47040,47645,45600,48483,49802,49721,51401,52813,55586,55792,58308,61849,62668
19372,63750,63505,75347,80147,,88462,90920,86917,74702,60278,77798,105508,120172
19310,61324,65875,66354,65139,63304,59828,62137,61471,65000,68788,71094,77596,87679
19311,89884,92338,93628,97331,,86500,97500,103967,107955,125104,140188,149906,146723
19358,65078,45938,46875,60000,,46842,49760,37340,37031,37147,39426,42208,75577
19390,76520,78076,77462,79676,,80000,80363,82858,80805,85722,90125,105164,114403
19422,109617,106667,106803,111728,112137,114838,117488,120517,125561,126108,133722,153042,153344
19426,109942,109942,108814,110924,,113713,116584,122290,129159,128070,135239,145347,151030
19096,115588,110754,111563,112351,117348,124015,130192,138922,132219,142434,149830,158719,186648
19107,42194,43649,44402,42541,47572,50701,49776,53534,57735,60676,62280,67690,70382
19126,40681,41255,40031,38077,36544,35172,37819,41266,44006,51858,54936,58995,52847
19132,21177,22456,24233,22487,23380,22316,18918,20955,21600,23256,26041,28287,30974
19134,24048,23681,24291,24698,26014,27942,27546,28911,31533,34374,37821,39412,41849
19533,61194,58575,60870,63711,68790,67353,70483,70842,73298,82596,88750,98207,94038
19602,21585,21563,21795,22716,22616,23529,24992,25298,26739,32262,35092,37615,38179
19707,116801,118900,113206,113699,115609,115560,123657,126987,128947,148698,156819,164225,172161
22150,86388,86480,86486,88072,87757,92158,96031,99566,101676,100357,106132,112331,120406
22152,111003,113135,113351,116866,115931,116688,123313,127198,130810,131411,140928,155563,159557
22172,60667,67981,62042,64773,,65909,65833,70822,80256,84978,93786,103261,113043
22191,77143,77603,79198,81975,82057,81756,85569,84344,87856,86747,92432,101659,107993
22204,71792,75135,76052,78104,79078,76071,81985,84525,88425,92198,99124,105674,109277
22041,74565,71467,73839,69473,69272,69318,70515,69959,72298,75109,80410,86731,91075
22046,121622,126885,126711,122667,,123375,123523,137913,147061,158026,166882,176112,175446
22066,194565,207949,214219,222674,226386,215122,218638,223434,228067,224398,247730,250001,250001
22125,94107,94107,95446,99844,102105,115417,138750,125833,136964,138000,147500,147188,166250
22193,89059,90608,90378,89415,91120,93470,94614,96661,102747,103942,109203,116428,119273
22209,93343,94109,93906,94742,,102066,106424,115292,110050,108141,112347,112550,110824
22213,139500,138512,141458,151477,159352,161940,165341,170795,173875,157870,166676,200833,169201
22305,70145,72296,78220,84021,83214,83995,90173,91345,95610,98611,97415,104615,109124
22308,153292,161953,163632,166827,169952,172500,175347,183929,180862,179271,180694,201484,204177
19076,71035,65495,67727,60221,60756,57925,61754,60135,60694,59120,63579,63088,65238
19015,57777,55873,55788,56376,,60327,60536,60972,63815,66967,71355,80696,84783
19030,60160,63685,61776,63255,64130,63974,66110,71410,71997,81921,83110,89657,92411
19038,84169,82662,82275,83658,84057,84355,90035,93456,97415,97515,107366,113628,113464
19730,62917,63520,64149,68750,,89028,93276,95955,95460,76406,88750,81944,81927
19732,-666666666,43750,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,159167,171528,250001
19806,68554,69194,65051,62097,66596,68836,65417,69790,77591,70256,74464,80196,86240
19954,54375,55833,57292,43304,,53068,52656,46518,53750,52045,53783,59219,61823
19960,50848,50558,50922,44771,,50175,52977,55625,58872,57684,57656,62596,66929
19966,50409,51808,51581,50603,51581,50501,55245,57045,59084,61604,64140,71577,75436
19136,42492,44556,44641,45494,44912,46319,45570,48576,51101,54391,56752,64950,65499
19081,89911,86319,90275,92663,91013,90977,101250,96397,93986,106356,109440,121167,129973
19086,91411,96448,91318,93059,96045,100660,104844,112253,118320,119724,127910,139666,143762
19106,93222,89588,93720,100653,101648,101138,106823,109393,107388,116368,126287,128173,129779
19141,31557,31363,29601,28622,28622,29235,28398,31018,32388,36572,34651,37053,42461
19145,35988,35040,35761,36374,,38211,39374,42009,46540,54353,59216,68185,70374
19367,23935,17337,16587,17045,,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
19374,90717,81181,95519,91250,,-666666666,-666666666,27299,66250,-666666666,76346,83777,-666666666
19437,174818,184375,215338,219228,,211442,225598,250001,175278,133153,188309,200795,210134
19444,111319,108234,115993,117315,112457,109619,115156,116127,119189,121424,128469,137832,153647
19446,75286,75508,76263,77208,76933,78699,81712,84390,87158,87083,92541,101092,103875
19453,54583,51761,50000,54184,,57538,59896,64896,61865,64301,69423,72963,73826
19465,80553,81645,81998,80401,81748,80164,83513,87563,89953,86875,94949,101199,106167
19519,34688,40063,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,N/A,N/A,N/A
19610,69221,68573,69179,70017,69556,70890,74868,76038,76615,80781,83628,88026,91034
19702,70166,68547,67510,66201,68806,71094,74668,77164,80419,79567,82790,90281,92304
19703,52138,54452,51739,52577,50264,53962,55991,58304,59823,60841,63239,72979,76328
19609,56156,57132,55231,57969,60805,61839,63645,72951,79907,77537,76938,81667,80748
19454,82359,84741,87658,88565,87115,89042,92137,91801,95128,94410,101117,109579,114323
19462,82482,81542,86552,87107,87197,83422,96159,96188,97635,101843,117587,129776,133942
19464,54871,55256,55900,56065,54848,55787,56528,59812,62956,64942,67891,73577,76338
19711,68030,68906,72209,70359,71511,72973,73136,71983,77188,78818,80660,89286,94455
19720,53388,54085,54233,54256,55078,57032,59348,60409,62879,63018,67700,72424,75985
19002,97469,98650,100326,97300,99910,101709,102091,105522,110041,117544,124478,133519,140070
19510,71399,76500,77520,77552,77340,81458,80039,78943,92550,103265,105112,116083,117216
19506,66618,66991,65797,64390,68184,70265,72961,79919,83575,83542,88125,97780,101130
19507,60658,61429,57067,56979,,61406,61786,63088,69063,74087,83698,97969,105903
19522,68604,69300,67914,67718,66951,68094,71011,75862,77885,79232,85976,92207,95366
19526,52143,55605,56426,56054,,56025,56968,57433,61161,57448,62700,69645,72165
19551,57857,60833,62685,61017,,68278,75682,74634,77532,78527,79963,85328,87932
19554,55398,43875,57188,58333,57500,56500,63864,51685,51711,80417,61250,54107,-666666666
19604,35767,35517,35337,35089,34019,32966,34781,36897,38450,39122,44491,52371,52863
19701,84432,84111,83056,83333,82298,81283,86033,84591,88589,90240,95343,103104,107856
19710,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
19713,54255,55685,57044,55842,,54261,54273,55098,58247,59030,63613,67088,72850
24292,33026,29276,30536,31250,36458,32250,24464,23654,24844,32667,31576,41250,33864
24473,45875,42356,37083,35000,,30742,28313,32255,45000,37500,61711,89813,79079
24237,17155,23571,24545,25800,,26912,40286,28173,23472,22473,24292,26818,27028
24483,46458,46667,46250,52635,,53750,55375,55583,55703,72281,92440,81136,84211
24485,52727,54250,56818,57153,55625,42500,31250,41250,52917,65341,67917,67361,86250
24503,68842,66730,66161,64833,,67491,67172,71810,75353,75445,79335,90363,92025
24555,44500,46346,49330,49795,,47537,51346,42315,39318,34620,52500,57500,53816
24563,37804,38371,40000,41761,39569,40026,40446,43333,44015,42808,44965,45000,44296
24565,31842,35000,34464,38629,,42763,48625,34813,32500,41310,44688,43929,43462
24569,50325,41250,38396,35833,30968,36402,42813,43864,50882,51207,45750,47200,50208
24586,37241,42771,43452,42092,41733,43055,42212,45592,48388,47188,48715,53592,54318
24465,42196,55150,51806,45526,48929,47976,46761,48173,54028,57813,54599,59500,65500
24014,44223,44660,44574,47680,49149,51232,53423,56792,60403,57129,54455,58738,65089
24064,65838,65737,67091,63952,59523,59630,63238,73702,71553,77714,80893,82602,78295
22435,37730,38648,44806,45234,45748,46701,49896,47521,48212,55585,57308,60706,63000
22438,25985,27019,27679,27237,,26193,-666666666,56324,52083,58043,90848,98359,113125
22511,58527,58194,46000,53047,,58917,57009,60688,67596,58250,71803,92631,79688
