ZIP Code,CBSA Code,USPS Default State for ZIP
68415,13100,NE
68419,30700,NE
68422,13100,NE
68423,30700,NE
68428,30700,NE
68430,30700,NE
68434,30700,NE
68438,30700,NE
68439,30700,NE
68452,25580,NE
68455,36540,NE
68456,30700,NE
68458,13100,NE
68461,30700,NE
68462,30700,NE
68463,36540,NE
68466,13100,NE
68501,30700,NE
68502,30700,NE
68503,30700,NE
68504,30700,NE
68505,30700,NE
68506,30700,NE
68507,30700,NE
68508,30700,NE
68510,30700,NE
68512,30700,NE
68514,30700,NE
68516,30700,NE
68517,30700,NE
68520,30700,NE
68521,30700,NE
68522,30700,NE
68523,30700,NE
68524,30700,NE
68526,30700,NE
68527,30700,NE
68528,30700,NE
68529,30700,NE
68531,30700,NE
68532,30700,NE
68542,30700,NE
68583,30700,NE
68588,30700,NE
68601,18100,NE
68602,18100,NE
68621,23340,NE
68628,24260,NE
68629,18100,NE
68631,18100,NE
68633,23340,NE
68634,18100,NE
68641,18100,NE
68642,18100,NE
68643,18100,NE
68644,18100,NE
68647,18100,NE
68648,36540,NE
68649,23340,NE
68653,18100,NE
68659,18100,NE
68661,18100,NE
68663,24260,NE
68664,23340,NE
68701,35740,NE
68702,35740,NE
68715,35740,NE
68731,43580,NE
68738,35740,NE
68741,43580,NE
68743,43580,NE
68747,35740,NE
68748,35740,NE
68752,35740,NE
68758,35740,NE
68765,35740,NE
68767,35740,NE
68768,35740,NE
68769,35740,NE
68776,43580,NE
68779,35740,NE
68781,35740,NE
68801,24260,NE
68802,24260,NE
68803,24260,NE
68810,24260,NE
68812,28260,NE
68816,24260,NE
68820,24260,NE
68824,24260,NE
68826,24260,NE
68827,24260,NE
68831,24260,NE
68832,24260,NE
68834,30420,NE
68835,24260,NE
68836,28260,NE
68838,24260,NE
68840,28260,NE
68845,28260,NE
68847,28260,NE
68848,28260,NE
68849,28260,NE
68850,30420,NE
68858,28260,NE
68861,28260,NE
68863,30420,NE
68864,24260,NE
68866,28260,NE
68869,28260,NE
68870,28260,NE
68872,24260,NE
68873,24260,NE
68876,28260,NE
68878,30420,NE
68883,24260,NE
68901,25580,NE
68902,25580,NE
68924,28260,NE
68925,25580,NE
68928,25580,NE
68930,25580,NE
68933,25580,NE
68934,25580,NE
68935,25580,NE
68937,30420,NE
68938,25580,NE
68941,25580,NE
68942,25580,NE
68944,25580,NE
68945,28260,NE
68950,25580,NE
68952,25580,NE
68954,25580,NE
68955,25580,NE
68956,25580,NE
68959,28260,NE
68970,25580,NE
68973,25580,NE
68975,25580,NE
68976,30420,NE
68979,25580,NE
68980,25580,NE
68982,28260,NE
69029,30420,NE
69101,35820,NE
69103,35820,NE
69123,35820,NE
69130,30420,NE
69132,35820,NE
69138,30420,NE
69143,35820,NE
69151,35820,NE
69163,35820,NE
69165,35820,NE
69169,35820,NE
69170,35820,NE
69171,30420,NE
69341,42420,NE
69345,42420,NE
69352,42420,NE
69353,42420,NE
69355,42420,NE
69356,42420,NE
69357,42420,NE
69358,42420,NE
69361,42420,NE
69363,42420,NE
89002,29820,NV
89003,37220,NV
89004,29820,NV
89005,29820,NV
89006,29820,NV
89007,29820,NV
89009,29820,NV
89011,29820,NV
89012,29820,NV
89014,29820,NV
89015,29820,NV
89016,29820,NV
89018,29820,NV
89019,29820,NV
89020,37220,NV
89021,29820,NV
89022,37220,NV
89023,37220,NV
89024,29820,NV
89025,29820,NV
89027,29820,NV
89028,29820,NV
89029,29820,NV
89030,29820,NV
89031,29820,NV
89032,29820,NV
89033,29820,NV
89034,29820,NV
89036,29820,NV
89037,29820,NV
89039,29820,NV
89040,29820,NV
89041,37220,NV
89044,29820,NV
89045,37220,NV
89046,29820,NV
89048,37220,NV
89049,37220,NV
89052,29820,NV
89053,29820,NV
89054,29820,NV
89060,37220,NV
89061,37220,NV
89070,29820,NV
89074,29820,NV
89077,29820,NV
89081,29820,NV
89084,29820,NV
89085,29820,NV
89086,29820,NV
89087,29820,NV
89101,29820,NV
89102,29820,NV
89103,29820,NV
89104,29820,NV
89105,29820,NV
89106,29820,NV
89107,29820,NV
89108,29820,NV
89109,29820,NV
89110,29820,NV
89111,29820,NV
89112,29820,NV
89113,29820,NV
89114,29820,NV
89115,29820,NV
89116,29820,NV
89117,29820,NV
89118,29820,NV
89119,29820,NV
89120,29820,NV
89121,29820,NV
89122,29820,NV
89123,29820,NV
89124,29820,NV
89125,29820,NV
89126,29820,NV
89127,29820,NV
89128,29820,NV
89129,29820,NV
89130,29820,NV
89131,29820,NV
89132,29820,NV
89133,29820,NV
89134,29820,NV
89135,29820,NV
89136,29820,NV
89137,29820,NV
89138,29820,NV
89139,29820,NV
89140,29820,NV
89141,29820,NV
89142,29820,NV
89143,29820,NV
89144,29820,NV
89145,29820,NV
89146,29820,NV
89147,29820,NV
89148,29820,NV
89149,29820,NV
89150,29820,NV
89151,29820,NV
89152,29820,NV
89153,29820,NV
89154,29820,NV
89155,29820,NV
89156,29820,NV
89157,29820,NV
89158,29820,NV
89160,29820,NV
89161,29820,NV
89162,29820,NV
89165,29820,NV
89166,29820,NV
89169,29820,NV
89170,29820,NV
89173,29820,NV
89178,29820,NV
89179,29820,NV
89180,29820,NV
89183,29820,NV
89191,29820,NV
89193,29820,NV
89195,29820,NV
89199,29820,NV
89316,21220,NV
89402,39900,NV
89403,39900,NV
89404,49080,NV
89406,21980,NV
89407,21980,NV
89408,39900,NV
89409,37220,NV
89410,23820,NV
89411,23820,NV
89412,39900,NV
89413,23820,NV
89414,49080,NV
89421,49080,NV
89423,23820,NV
89424,39900,NV
89425,49080,NV
89426,49080,NV
89428,39900,NV
89429,39900,NV
89430,39900,NV
89431,39900,NV
89432,39900,NV
89433,39900,NV
89434,39900,NV
89435,39900,NV
89436,39900,NV
89437,39900,NV
89438,49080,NV
89439,39900,NV
89440,39900,NV
89441,39900,NV
89442,39900,NV
89444,23820,NV
89445,49080,NV
89446,49080,NV
89447,39900,NV
89448,23820,NV
89449,23820,NV
89450,39900,NV
89451,39900,NV
89460,23820,NV
89501,39900,NV
89502,39900,NV
89503,39900,NV
89504,39900,NV
89505,39900,NV
89506,39900,NV
89507,39900,NV
89508,39900,NV
89509,39900,NV
89510,39900,NV
89511,39900,NV
89512,39900,NV
89513,39900,NV
89515,39900,NV
89519,39900,NV
89521,39900,NV
89523,39900,NV
89533,39900,NV
89557,39900,NV
89570,39900,NV
89595,39900,NV
89599,39900,NV
89701,16180,NV
89702,16180,NV
89703,16180,NV
89704,39900,NV
89705,23820,NV
89706,16180,NV
89711,16180,NV
89712,16180,NV
89713,16180,NV
89714,16180,NV
89721,16180,NV
89801,21220,NV
89803,21220,NV
89815,21220,NV
89821,21220,NV
89822,21220,NV
89823,21220,NV
89825,21220,NV
89826,21220,NV
89828,21220,NV
89830,21220,NV
89831,21220,NV
89832,21220,NV
89833,21220,NV
89834,21220,NV
89835,21220,NV
89883,21220,NV
3031,31700,NH
3032,14460,NH
3033,31700,NH
3034,14460,NH
3036,14460,NH
3037,14460,NH
3038,14460,NH
3041,14460,NH
3042,14460,NH
3043,31700,NH
3044,14460,NH
3045,31700,NH
3046,18180,NH
3047,31700,NH
3048,31700,NH
3049,31700,NH
3051,31700,NH
3052,31700,NH
3053,14460,NH
3054,31700,NH
3055,31700,NH
3057,31700,NH
3060,31700,NH
3061,31700,NH
3062,31700,NH
3063,31700,NH
3064,31700,NH
3070,31700,NH
3071,31700,NH
3073,14460,NH
3076,31700,NH
3077,14460,NH
3079,14460,NH
3082,31700,NH
3084,31700,NH
3086,31700,NH
3087,14460,NH
3101,31700,NH
3102,31700,NH
3103,31700,NH
3104,31700,NH
3105,31700,NH
3106,18180,NH
3108,31700,NH
3109,31700,NH
3110,31700,NH
3111,31700,NH
3216,18180,NH
3218,29060,NH
3220,29060,NH
3221,18180,NH
3224,18180,NH
3225,29060,NH
3226,29060,NH
3229,18180,NH
3230,18180,NH
3231,18180,NH
3233,18180,NH
3234,18180,NH
3235,18180,NH
3237,29060,NH
3242,18180,NH
3243,18180,NH
3244,31700,NH
3246,29060,NH
3249,29060,NH
3252,29060,NH
3253,29060,NH
3255,18180,NH
3256,29060,NH
3257,18180,NH
3258,18180,NH
3260,18180,NH
3261,14460,NH
3263,18180,NH
3268,18180,NH
3269,29060,NH
3272,18180,NH
3273,18180,NH
3275,18180,NH
3276,18180,NH
3278,18180,NH
3281,31700,NH
3287,18180,NH
3289,29060,NH
3290,14460,NH
3291,14460,NH
3299,29060,NH
3301,18180,NH
3302,18180,NH
3303,18180,NH
3304,18180,NH
3305,18180,NH
3307,18180,NH
3431,28300,NH
3435,28300,NH
3440,31700,NH
3441,28300,NH
3442,31700,NH
3443,28300,NH
3444,28300,NH
3445,28300,NH
3446,28300,NH
3447,28300,NH
3448,28300,NH
3449,31700,NH
3450,28300,NH
3451,28300,NH
3452,28300,NH
3455,28300,NH
3456,28300,NH
3457,28300,NH
3458,31700,NH
3461,28300,NH
3462,28300,NH
3464,28300,NH
3465,28300,NH
3466,28300,NH
3467,28300,NH
3468,31700,NH
3469,28300,NH
3470,28300,NH
3602,28300,NH
3604,28300,NH
3608,28300,NH
3609,28300,NH
3801,14460,NH
3802,14460,NH
3803,14460,NH
3804,38860,NH
3809,29060,NH
3810,29060,NH
3811,14460,NH
3815,14460,NH
3819,14460,NH
3820,14460,NH
3821,14460,NH
3822,14460,NH
3823,14460,NH
3824,14460,NH
3825,14460,NH
3826,14460,NH
3827,14460,NH
3833,14460,NH
3835,14460,NH
3837,29060,NH
3839,14460,NH
3840,14460,NH
3841,14460,NH
3842,14460,NH
3843,14460,NH
3844,14460,NH
3848,14460,NH
3851,14460,NH
3852,14460,NH
3854,14460,NH
3855,14460,NH
3856,14460,NH
3857,14460,NH
3858,14460,NH
3859,14460,NH
3861,14460,NH
3862,14460,NH
3865,14460,NH
3866,14460,NH
3867,14460,NH
3868,14460,NH
3869,14460,NH
3870,14460,NH
3871,14460,NH
3873,14460,NH
3874,14460,NH
3878,14460,NH
3884,14460,NH
3885,14460,NH
3887,14460,NH
7001,35620,NJ
7002,35620,NJ
7003,35620,NJ
7004,35620,NJ
7005,35620,NJ
7006,35620,NJ
7007,35620,NJ
7008,35620,NJ
7009,35620,NJ
7010,35620,NJ
7011,35620,NJ
7012,35620,NJ
7013,35620,NJ
7014,35620,NJ
7015,35620,NJ
7016,35620,NJ
7017,35620,NJ
7018,35620,NJ
7019,35620,NJ
7020,35620,NJ
7021,35620,NJ
7022,35620,NJ
7023,35620,NJ
7024,35620,NJ
7026,35620,NJ
7027,35620,NJ
7028,35620,NJ
7029,35620,NJ
7030,35620,NJ
7031,35620,NJ
7032,35620,NJ
7033,35620,NJ
7034,35620,NJ
7035,35620,NJ
7036,35620,NJ
7039,35620,NJ
7040,35620,NJ
7041,35620,NJ
7042,35620,NJ
7043,35620,NJ
7044,35620,NJ
7045,35620,NJ
7046,35620,NJ
7047,35620,NJ
7050,35620,NJ
7051,35620,NJ
7052,35620,NJ
7054,35620,NJ
7055,35620,NJ
7057,35620,NJ
7058,35620,NJ
7059,35620,NJ
7060,35620,NJ
7061,35620,NJ
7062,35620,NJ
7063,35620,NJ
7064,35620,NJ
7065,35620,NJ
7066,35620,NJ
7067,35620,NJ
7068,35620,NJ
7069,35620,NJ
7070,35620,NJ
7071,35620,NJ
7072,35620,NJ
7073,35620,NJ
7074,35620,NJ
7075,35620,NJ
7076,35620,NJ
7077,35620,NJ
7078,35620,NJ
7079,35620,NJ
7080,35620,NJ
7081,35620,NJ
7082,35620,NJ
7083,35620,NJ
7086,35620,NJ
7087,35620,NJ
7088,35620,NJ
7090,35620,NJ
7091,35620,NJ
7092,35620,NJ
7093,35620,NJ
7094,35620,NJ
7095,35620,NJ
7096,35620,NJ
7097,35620,NJ
7099,35620,NJ
7101,35620,NJ
7102,35620,NJ
7103,35620,NJ
7104,35620,NJ
7105,35620,NJ
7106,35620,NJ
7107,35620,NJ
7108,35620,NJ
7109,35620,NJ
7110,35620,NJ
7111,35620,NJ
7112,35620,NJ
7114,35620,NJ
7175,35620,NJ
7201,35620,NJ
7202,35620,NJ
7203,35620,NJ
7204,35620,NJ
7205,35620,NJ
7206,35620,NJ
7207,35620,NJ
7208,35620,NJ
7302,35620,NJ
7303,35620,NJ
7304,35620,NJ
7305,35620,NJ
7306,35620,NJ
7307,35620,NJ
7310,35620,NJ
7311,35620,NJ
7399,35620,NJ
7401,35620,NJ
7403,35620,NJ
7405,35620,NJ
7407,35620,NJ
7410,35620,NJ
7416,35620,NJ
7417,35620,NJ
7418,35620,NJ
7419,35620,NJ
7420,35620,NJ
7421,35620,NJ
7422,35620,NJ
7423,35620,NJ
7424,35620,NJ
7428,35620,NJ
7430,35620,NJ
7432,35620,NJ
7435,35620,NJ
7436,35620,NJ
7438,35620,NJ
7439,35620,NJ
7440,35620,NJ
7442,35620,NJ
7444,35620,NJ
7446,35620,NJ
7450,35620,NJ
7451,35620,NJ
7452,35620,NJ
7456,35620,NJ
7457,35620,NJ
7458,35620,NJ
7460,35620,NJ
7461,35620,NJ
7462,35620,NJ
7463,35620,NJ
7465,35620,NJ
7470,35620,NJ
7474,35620,NJ
7480,35620,NJ
7481,35620,NJ
7495,35620,NJ
7501,35620,NJ
7502,35620,NJ
7503,35620,NJ
7504,35620,NJ
7505,35620,NJ
7506,35620,NJ
7507,35620,NJ
7508,35620,NJ
7509,35620,NJ
7510,35620,NJ
7511,35620,NJ
7512,35620,NJ
7513,35620,NJ
7514,35620,NJ
7522,35620,NJ
7524,35620,NJ
7538,35620,NJ
7543,35620,NJ
7544,35620,NJ
7601,35620,NJ
7602,35620,NJ
7603,35620,NJ
7604,35620,NJ
7605,35620,NJ
7606,35620,NJ
7607,35620,NJ
7608,35620,NJ
7620,35620,NJ
7621,35620,NJ
7624,35620,NJ
7626,35620,NJ
7627,35620,NJ
7628,35620,NJ
7630,35620,NJ
7631,35620,NJ
7632,35620,NJ
7640,35620,NJ
7641,35620,NJ
7642,35620,NJ
7643,35620,NJ
7644,35620,NJ
7645,35620,NJ
7646,35620,NJ
7647,35620,NJ
7648,35620,NJ
7649,35620,NJ
7650,35620,NJ
7652,35620,NJ
7653,35620,NJ
7656,35620,NJ
7657,35620,NJ
7660,35620,NJ
7661,35620,NJ
7662,35620,NJ
7663,35620,NJ
7666,35620,NJ
7670,35620,NJ
7675,35620,NJ
7676,35620,NJ
7677,35620,NJ
7699,35620,NJ
7701,35620,NJ
7702,35620,NJ
7704,35620,NJ
7710,35620,NJ
7711,35620,NJ
7712,35620,NJ
7716,35620,NJ
7717,35620,NJ
7718,35620,NJ
7719,35620,NJ
7720,35620,NJ
7721,35620,NJ
7722,35620,NJ
7723,35620,NJ
7724,35620,NJ
7726,35620,NJ
7727,35620,NJ
7728,35620,NJ
7730,35620,NJ
7731,35620,NJ
7732,35620,NJ
7733,35620,NJ
7734,35620,NJ
7735,35620,NJ
7737,35620,NJ
7738,35620,NJ
7739,35620,NJ
7740,35620,NJ
7746,35620,NJ
7747,35620,NJ
7748,35620,NJ
7750,35620,NJ
7751,35620,NJ
7752,35620,NJ
7753,35620,NJ
7754,35620,NJ
7755,35620,NJ
7756,35620,NJ
7757,35620,NJ
7758,35620,NJ
7760,35620,NJ
7762,35620,NJ
7763,35620,NJ
7764,35620,NJ
7765,35620,NJ
7799,35620,NJ
7801,35620,NJ
7802,35620,NJ
7803,35620,NJ
7806,35620,NJ
7820,10900,NJ
7821,35620,NJ
7822,35620,NJ
7823,10900,NJ
7825,10900,NJ
7826,35620,NJ
7827,35620,NJ
7828,35620,NJ
7830,35620,NJ
7831,35620,NJ
7832,10900,NJ
7833,10900,NJ
7834,35620,NJ
7836,35620,NJ
7837,35620,NJ
7838,10900,NJ
7839,35620,NJ
7840,10900,NJ
7842,35620,NJ
7843,35620,NJ
7844,10900,NJ
7845,35620,NJ
7846,10900,NJ
7847,35620,NJ
7848,35620,NJ
7849,35620,NJ
7850,35620,NJ
7851,35620,NJ
7852,35620,NJ
7853,35620,NJ
7855,35620,NJ
7856,35620,NJ
7857,35620,NJ
7860,35620,NJ
7863,10900,NJ
7865,10900,NJ
7866,35620,NJ
7869,35620,NJ
7870,35620,NJ
7871,35620,NJ
7874,35620,NJ
7875,35620,NJ
7876,35620,NJ
7877,35620,NJ
7878,35620,NJ
7879,35620,NJ
7880,10900,NJ
7882,10900,NJ
7885,35620,NJ
7890,35620,NJ
7901,35620,NJ
7902,35620,NJ
7920,35620,NJ
7921,35620,NJ
7922,35620,NJ
7924,35620,NJ
7926,35620,NJ
7927,35620,NJ
7928,35620,NJ
7930,35620,NJ
7931,35620,NJ
7932,35620,NJ
7933,35620,NJ
7934,35620,NJ
7935,35620,NJ
7936,35620,NJ
7938,35620,NJ
7939,35620,NJ
7940,35620,NJ
7945,35620,NJ
7946,35620,NJ
7950,35620,NJ
7960,35620,NJ
7961,35620,NJ
7962,35620,NJ
7963,35620,NJ
7970,35620,NJ
7974,35620,NJ
7976,35620,NJ
7977,35620,NJ
7978,35620,NJ
7979,35620,NJ
7980,35620,NJ
7981,35620,NJ
8001,37980,NJ
8002,37980,NJ
8003,37980,NJ
8004,37980,NJ
8005,35620,NJ
8006,35620,NJ
8007,37980,NJ
8008,35620,NJ
8009,37980,NJ
8010,37980,NJ
8011,37980,NJ
8012,37980,NJ
8014,37980,NJ
8015,37980,NJ
8016,37980,NJ
8018,37980,NJ
8019,37980,NJ
8020,37980,NJ
8021,37980,NJ
8022,37980,NJ
8023,37980,NJ
8025,37980,NJ
8026,37980,NJ
8027,37980,NJ
8028,37980,NJ
8029,37980,NJ
8030,37980,NJ
8031,37980,NJ
8032,37980,NJ
8033,37980,NJ
8034,37980,NJ
8035,37980,NJ
8036,37980,NJ
8037,12100,NJ
8038,37980,NJ
8039,37980,NJ
8041,37980,NJ
8042,37980,NJ
8043,37980,NJ
8045,37980,NJ
8046,37980,NJ
8048,37980,NJ
8049,37980,NJ
8050,35620,NJ
8051,37980,NJ
8052,37980,NJ
8053,37980,NJ
8054,37980,NJ
8055,37980,NJ
8056,37980,NJ
8057,37980,NJ
8059,37980,NJ
8060,37980,NJ
8061,37980,NJ
8062,37980,NJ
8063,37980,NJ
8064,37980,NJ
8065,37980,NJ
8066,37980,NJ
8067,37980,NJ
8068,37980,NJ
8069,37980,NJ
8070,37980,NJ
8071,37980,NJ
8072,37980,NJ
8073,37980,NJ
8074,37980,NJ
8075,37980,NJ
8077,37980,NJ
8078,37980,NJ
8079,37980,NJ
8080,37980,NJ
8081,37980,NJ
8083,37980,NJ
8084,37980,NJ
8085,37980,NJ
8086,37980,NJ
8087,35620,NJ
8088,37980,NJ
8089,37980,NJ
8090,37980,NJ
8091,37980,NJ
8092,35620,NJ
8093,37980,NJ
8094,37980,NJ
8095,37980,NJ
8096,37980,NJ
8097,37980,NJ
8098,37980,NJ
8099,37980,NJ
8101,37980,NJ
8102,37980,NJ
8103,37980,NJ
8104,37980,NJ
8105,37980,NJ
8106,37980,NJ
8107,37980,NJ
8108,37980,NJ
8109,37980,NJ
8110,37980,NJ
8201,12100,NJ
8202,12100,NJ
8203,12100,NJ
8204,12100,NJ
8205,12100,NJ
8210,12100,NJ
8212,12100,NJ
8213,12100,NJ
8214,12100,NJ
8215,12100,NJ
8217,12100,NJ
8218,12100,NJ
8219,12100,NJ
8220,12100,NJ
8221,12100,NJ
8223,12100,NJ
8224,37980,NJ
8225,12100,NJ
8226,12100,NJ
8230,12100,NJ
8231,12100,NJ
8232,12100,NJ
8234,12100,NJ
8240,12100,NJ
8241,12100,NJ
8242,12100,NJ
8243,12100,NJ
8244,12100,NJ
8245,12100,NJ
8246,12100,NJ
8247,12100,NJ
8248,12100,NJ
8250,12100,NJ
8251,12100,NJ
8252,12100,NJ
8260,12100,NJ
8270,12100,NJ
8302,47220,NJ
8310,12100,NJ
8311,47220,NJ
8312,37980,NJ
8313,47220,NJ
8314,47220,NJ
8315,47220,NJ
8316,47220,NJ
8317,12100,NJ
8318,37980,NJ
8319,12100,NJ
8320,47220,NJ
8321,47220,NJ
8322,37980,NJ
8323,47220,NJ
8324,47220,NJ
8326,12100,NJ
8327,47220,NJ
8328,37980,NJ
8329,47220,NJ
8330,12100,NJ
8332,47220,NJ
8340,12100,NJ
8341,12100,NJ
8342,12100,NJ
8343,37980,NJ
8344,37980,NJ
8345,47220,NJ
8346,12100,NJ
8347,37980,NJ
8348,47220,NJ
8349,47220,NJ
8350,12100,NJ
8352,47220,NJ
8353,47220,NJ
8360,47220,NJ
8361,47220,NJ
8362,47220,NJ
8401,12100,NJ
8402,12100,NJ
8403,12100,NJ
8404,12100,NJ
8405,12100,NJ
8406,12100,NJ
8501,35620,NJ
8502,35620,NJ
8504,35620,NJ
8505,37980,NJ
8510,35620,NJ
8511,37980,NJ
8512,45940,NJ
8514,35620,NJ
8515,37980,NJ
8518,37980,NJ
8520,45940,NJ
8525,45940,NJ
8527,35620,NJ
8528,35620,NJ
8530,35620,NJ
8533,35620,NJ
8534,45940,NJ
8535,35620,NJ
8536,35620,NJ
8540,45940,NJ
8542,45940,NJ
8543,45940,NJ
8544,45940,NJ
8550,45940,NJ
8551,35620,NJ
8553,35620,NJ
8554,37980,NJ
8555,35620,NJ
8556,35620,NJ
8557,35620,NJ
8558,35620,NJ
8559,35620,NJ
8560,45940,NJ
8561,45940,NJ
8562,37980,NJ
8601,45940,NJ
8602,45940,NJ
8603,45940,NJ
8604,45940,NJ
8605,45940,NJ
8606,45940,NJ
8607,45940,NJ
8608,45940,NJ
8609,45940,NJ
8610,45940,NJ
8611,45940,NJ
8618,45940,NJ
8619,45940,NJ
8620,45940,NJ
8628,45940,NJ
8629,45940,NJ
8638,45940,NJ
8640,37980,NJ
8641,37980,NJ
8648,45940,NJ
8650,45940,NJ
8690,45940,NJ
8691,45940,NJ
8701,35620,NJ
8720,35620,NJ
8721,35620,NJ
8722,35620,NJ
8723,35620,NJ
8724,35620,NJ
8730,35620,NJ
8731,35620,NJ
8732,35620,NJ
8733,35620,NJ
8734,35620,NJ
8735,35620,NJ
8736,35620,NJ
8738,35620,NJ
8739,35620,NJ
8740,35620,NJ
8741,35620,NJ
8742,35620,NJ
8750,35620,NJ
8751,35620,NJ
8752,35620,NJ
8753,35620,NJ
8754,35620,NJ
8755,35620,NJ
8757,35620,NJ
8758,35620,NJ
8759,35620,NJ
8801,35620,NJ
8802,35620,NJ
8803,35620,NJ
8804,35620,NJ
8805,35620,NJ
8807,35620,NJ
8808,10900,NJ
8809,35620,NJ
8810,35620,NJ
8812,35620,NJ
8816,35620,NJ
8817,35620,NJ
8818,35620,NJ
8820,35620,NJ
8821,35620,NJ
8822,35620,NJ
8823,35620,NJ
8824,35620,NJ
8825,35620,NJ
8826,35620,NJ
8827,35620,NJ
8828,35620,NJ
8829,35620,NJ
8830,35620,NJ
8831,35620,NJ
8832,35620,NJ
8833,35620,NJ
8835,35620,NJ
8836,35620,NJ
8837,35620,NJ
8840,35620,NJ
8844,35620,NJ
8846,35620,NJ
8848,35620,NJ
8850,35620,NJ
8852,35620,NJ
8853,35620,NJ
8854,35620,NJ
8855,35620,NJ
8857,35620,NJ
8858,35620,NJ
8859,35620,NJ
8861,35620,NJ
8862,35620,NJ
8863,35620,NJ
8865,10900,NJ
8867,35620,NJ
8868,35620,NJ
8869,35620,NJ
8870,35620,NJ
8872,35620,NJ
8873,35620,NJ
8875,35620,NJ
8876,35620,NJ
8879,35620,NJ
8880,35620,NJ
8882,35620,NJ
8884,35620,NJ
8885,35620,NJ
8886,10900,NJ
8887,35620,NJ
8888,35620,NJ
8889,35620,NJ
8899,35620,NJ
8901,35620,NJ
8902,35620,NJ
8903,35620,NJ
8904,35620,NJ
8906,35620,NJ
8933,35620,NJ
87001,10740,NM
87002,10740,NM
87004,10740,NM
87008,10740,NM
87009,10740,NM
87010,42140,NM
87012,21580,NM
87013,10740,NM
87015,42140,NM
87016,10740,NM
87017,21580,NM
87018,10740,NM
87022,10740,NM
87023,10740,NM
87024,10740,NM
87025,10740,NM
87026,10740,NM
87027,10740,NM
87029,21580,NM
87031,10740,NM
87032,10740,NM
87035,10740,NM
87036,10740,NM
87037,22140,NM
87041,10740,NM
87042,10740,NM
87043,10740,NM
87044,10740,NM
87045,23700,NM
87046,10740,NM
87047,10740,NM
87048,10740,NM
87052,10740,NM
87053,10740,NM
87056,42140,NM
87059,10740,NM
87060,10740,NM
87061,10740,NM
87063,10740,NM
87064,21580,NM
87068,10740,NM
87070,10740,NM
87072,10740,NM
87083,10740,NM
87101,10740,NM
87102,10740,NM
87103,10740,NM
87104,10740,NM
87105,10740,NM
87106,10740,NM
87107,10740,NM
87108,10740,NM
87109,10740,NM
87110,10740,NM
87111,10740,NM
87112,10740,NM
87113,10740,NM
87114,10740,NM
87115,10740,NM
87116,10740,NM
87117,10740,NM
87119,10740,NM
87120,10740,NM
87121,10740,NM
87122,10740,NM
87123,10740,NM
87124,10740,NM
87125,10740,NM
87131,10740,NM
87144,10740,NM
87151,10740,NM
87153,10740,NM
87154,10740,NM
87174,10740,NM
87176,10740,NM
87181,10740,NM
87184,10740,NM
87185,10740,NM
87187,10740,NM
87190,10740,NM
87191,10740,NM
87192,10740,NM
87193,10740,NM
87194,10740,NM
87195,10740,NM
87196,10740,NM
87197,10740,NM
87198,10740,NM
87199,10740,NM
87301,23700,NM
87302,23700,NM
87305,23700,NM
87310,23700,NM
87311,23700,NM
87312,23700,NM
87313,23700,NM
87316,23700,NM
87317,23700,NM
87319,23700,NM
87320,23700,NM
87321,23700,NM
87322,23700,NM
87325,23700,NM
87326,23700,NM
87327,23700,NM
87328,23700,NM
87347,23700,NM
87364,22140,NM
87365,23700,NM
87375,23700,NM
87401,22140,NM
87402,22140,NM
87410,22140,NM
87412,22140,NM
87413,22140,NM
87415,22140,NM
87416,22140,NM
87417,22140,NM
87418,22140,NM
87419,22140,NM
87420,22140,NM
87421,22140,NM
87455,22140,NM
87461,22140,NM
87499,22140,NM
87501,42140,NM
87502,42140,NM
87504,42140,NM
87505,42140,NM
87506,42140,NM
87507,42140,NM
87508,42140,NM
87510,21580,NM
87511,21580,NM
87512,45340,NM
87513,45340,NM
87514,45340,NM
87515,21580,NM
87516,21580,NM
87517,45340,NM
87518,21580,NM
87519,45340,NM
87520,21580,NM
87521,45340,NM
87522,42140,NM
87523,21580,NM
87524,45340,NM
87525,45340,NM
87527,21580,NM
87528,21580,NM
87529,45340,NM
87530,21580,NM
87531,21580,NM
87532,21580,NM
87535,42140,NM
87537,21580,NM
87538,29780,NM
87539,21580,NM
87540,42140,NM
87543,45340,NM
87544,31060,NM
87547,31060,NM
87548,21580,NM
87549,45340,NM
87551,21580,NM
87552,29780,NM
87553,45340,NM
87554,21580,NM
87556,45340,NM
87557,45340,NM
87558,45340,NM
87560,29780,NM
87562,29780,NM
87564,45340,NM
87565,29780,NM
87566,21580,NM
87567,42140,NM
87569,29780,NM
87571,45340,NM
87573,29780,NM
87574,42140,NM
87575,21580,NM
87576,45340,NM
87577,45340,NM
87578,21580,NM
87579,45340,NM
87580,45340,NM
87581,21580,NM
87582,21580,NM
87583,29780,NM
87592,42140,NM
87594,42140,NM
87701,29780,NM
87712,29780,NM
87713,29780,NM
87715,29780,NM
87722,29780,NM
87723,29780,NM
87731,29780,NM
87732,29780,NM
87734,29780,NM
87735,29780,NM
87736,29780,NM
87742,29780,NM
87745,29780,NM
87750,29780,NM
87752,29780,NM
87753,29780,NM
87936,29740,NM
87937,29740,NM
87940,29740,NM
87941,29740,NM
88001,29740,NM
88002,29740,NM
88003,29740,NM
88004,29740,NM
88005,29740,NM
88007,29740,NM
88008,29740,NM
88011,29740,NM
88012,29740,NM
88013,29740,NM
88021,29740,NM
88022,43500,NM
