StateCode,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1073,42013,41691,44925,46305,43279,41583,41976,43959,45013,44646,48492,50180,50709,55206,53944,55088,55006,61968,64623
1077,32081,37644,36899,36762,38798,38661,40121,41908,43891,40309,42577,43427,45352,49014,46632,48428,50218,59461,64864
1081,35203,38398,39355,41787,36925,39381,42965,45043,46068,39932,46589,48056,52943,46456,53712,52930,52424,58549,60358
1083,38562,44201,46583,45309,46065,50325,46339,47999,48639,49672,55009,50872,55817,67000,63695,64270,66796,84220,81942
1089,50504,51359,51931,55096,57617,53539,54444,56839,58076,58339,58636,60503,62312,63111,67930,66887,78525,80123,86192
1095,33722,37030,34153,35205,37284,39343,39245,36197,38116,33446,40525,42362,41476,47528,49467,50216,50191,52678,60298
1097,36402,38686,37391,41065,40047,39998,42372,39691,42944,43642,42699,45744,46023,43061,49639,49625,49721,54300,55352
1101,40401,41340,41143,43557,41452,41946,44185,41807,44675,43346,42477,45395,45724,49989,53117,51963,50385,57509,60739
1103,41144,38276,42990,46363,38890,45513,43590,45051,43169,44708,47229,44378,48563,53260,54338,52923,55286,62201,75028
1115,48349,47274,50829,48143,42327,48316,47500,51859,53803,50146,54484,60158,50934,56602,67487,62531,60433,70301,81334
1117,60964,66300,66391,71675,64371,65673,65815,65728,67800,67754,70192,73647,73031,71230,75614,78889,84260,98212,88070
1121,31505,33639,39297,33838,36526,34488,30367,31547,37719,39971,34451,39393,39731,40315,50147,43969,45063,56876,61111
1125,32991,37020,40943,43645,41743,43450,42056,41139,46538,47531,49067,47787,52313,54459,52243,54283,56559,61097,60926
1127,34698,37176,34478,37138,36892,35150,34343,35330,34810,35495,35056,39068,41973,47602,46283,45833,47442,52987,54509
2020,61217,63656,68726,75637,72832,72128,72813,72575,79045,76337,78662,85634,79166,83648,82716,84813,86654,100751,94437
2090,56560,58833,65327,69103,70610,60785,65920,66539,69113,69820,72975,77328,76747,75448,72065,76464,72149,83519,86391
2170,56857,58321,65321,72966,71570,68940,68672,67486,72122,73831,76427,69332,69121,72667,74709,76118,78856,84636,93673
4001,23545,26502,30534,30653,26396,30744,31123,33867,29180,33076,29417,34685,31671,30207,30480,33967,40628,37663,40539
4003,36027,38427,44499,44549,45706,45213,40903,43252,46647,45688,43291,45508,51816,50495,48484,51505,56600,55031,52025
4005,41184,43510,49633,47408,50769,42130,45045,45640,50637,49757,53152,55091,54893,61843,58085,59000,64533,62622,71738
4013,48711,52521,54730,56499,53284,50410,50770,51432,52045,53896,56004,58737,62223,65252,68649,67799,76247,83747,87048
4015,35477,36097,39991,38305,40946,36456,35983,34445,39058,37674,40908,42423,42311,46060,50179,47686,46616,54786,55954
4017,31272,36651,40190,41090,34547,40623,30937,34298,38400,34600,37833,36998,41295,40463,38897,43140,49449,49487,50754
4019,41521,42984,43546,46599,43137,44274,44112,44762,43824,45856,47099,47560,51425,53464,56169,55023,60667,64014,69758
4021,41164,43142,50228,49530,48851,50110,44107,50515,49756,49867,50770,52555,52788,59058,62057,60968,70993,76377,77143
4025,40746,40649,44408,41804,40402,40274,41719,44035,39895,44255,48105,50420,50041,48148,53816,53329,57230,63936,67245
4027,35956,37457,40733,38930,38681,42240,38390,39485,41666,40008,40539,43518,46798,43403,46419,48790,57304,53994,62888
5007,48863,45543,48373,50463,48764,52368,52341,52294,56570,56981,58770,63631,63746,67164,69130,71556,78691,85917,92759
5031,32770,39464,40873,39747,40028,36320,37390,44111,41134,42691,40085,43678,50422,44810,45610,49730,50186,61871,59776
5045,42646,41748,44280,41170,49018,43033,49886,49752,49149,51650,50596,48506,47964,51437,57642,54191,55635,62993,67786
5051,31986,33688,34947,36922,37678,36482,34251,40893,39589,41032,37013,42826,46101,42779,45265,48150,47694,53145,52275
5069,31547,32852,36725,38922,33957,33474,39176,36275,34689,32433,35381,37712,37678,35652,39326,40402,48499,44584,49045
5119,40421,43308,44754,44967,41594,44482,43461,44437,46368,44860,46070,47387,52450,49613,52043,52930,52479,56308,61129
5125,48627,47404,50094,48038,51394,52664,53557,58009,53107,53926,55051,64932,59633,63084,66327,66876,67345,67632,77278
5131,33932,35917,39919,38824,38838,38093,35703,37330,41056,38418,40448,42053,41917,46826,48839,47878,47874,51491,57949
5143,39861,41471,42689,41911,40532,38278,37449,41225,42073,45034,46160,45679,50169,50342,50798,52380,65125,61194,65465
5145,36551,36259,36859,39047,38161,38326,44626,38853,43643,39340,38986,42844,42443,42270,43399,44000,51402,57015,53688
6001,61014,64424,68740,70395,68405,67169,67558,70500,72399,77214,81717,89979,96296,102125,108322,104888,109729,122159,119931
6007,36602,40897,39529,40101,41786,41657,39179,40960,42752,42365,45644,45177,49061,51652,62563,54972,64738,64426,63222
6013,69487,74241,76436,78618,75139,73721,74353,74177,79100,80361,83104,91045,95339,101618,107135,103997,111080,120061,122794
6017,63147,70516,64188,67660,70449,66129,61084,69973,61365,71113,79019,75772,79414,82742,87059,83710,87491,105982,108594
6019,41899,42732,47298,43737,45661,45221,42807,41627,43925,43423,46949,48715,51800,52629,57518,57109,63656,69571,71689
6023,33093,40749,36870,39750,35745,38492,41187,40682,42092,40598,40484,43130,46494,50294,51662,49235,54752,57883,61621
6025,35533,37086,31912,37936,38594,41802,37843,40200,43310,39290,40852,49095,47211,48984,48472,46222,51809,57310,60243
6029,40224,43106,47105,44733,47368,45524,45224,45910,46879,47644,51342,49903,49854,51579,53067,54851,58217,66234,68893
6031,41095,43178,46756,50962,44506,44609,50345,45935,45774,42784,45746,53234,57555,61663,58453,61556,62155,64368,66429
6033,40067,37628,40946,40538,39343,34910,35991,33219,37079,34529,37294,42029,48930,48554,47138,49254,61221,51259,59444
6037,48248,51315,53573,55499,54467,52684,52280,53001,54529,55746,59134,61338,65006,68093,72797,71358,77456,82516,86587
6039,46787,39068,44975,47394,44135,48268,46570,42039,39758,42433,47150,51657,51283,56305,64827,61924,63454,76920,66553
6041,78919,81761,83870,91982,89019,83867,77168,90535,96580,95749,100662,103845,113908,126373,110843,121671,118209,136214,139644
6045,41734,39705,42941,43205,41867,40536,42431,41369,42042,42660,41896,43809,53024,51830,51744,52915,59444,65520,67454
6047,40281,40447,44410,42303,39535,42449,40055,43597,40687,44084,41997,47739,47735,57745,61167,56330,53992,66164,57570
6053,57081,55045,57056,59375,58448,54534,53179,58109,57052,57864,60494,63876,71274,70681,77514,76943,82163,92840,88035
6055,65260,66645,62081,65158,68541,64401,61460,68553,70914,74123,75513,75077,86562,87025,92769,92219,97213,100318,104686
6057,51615,50675,59150,53195,57884,54456,54080,53768,54851,56917,54177,59022,65385,66299,68818,68333,79519,78401,87998
6059,65953,70232,73263,75078,71865,70880,72293,71983,74163,76306,78428,81837,86217,89759,95934,94441,100559,106209,110042
6061,62080,70013,69076,75183,70568,67884,68959,69086,73328,75390,75708,85426,80728,88592,97723,93677,103659,105445,109713
6065,52253,53508,58145,57792,55352,54296,52883,52621,54095,57006,58292,60134,63944,66964,73260,70732,79024,86748,90527
6067,51793,53930,56987,56984,52504,52709,52314,52667,52936,55842,58942,59780,63045,69767,72017,70684,80063,84211,90252
6071,49026,52941,56428,55021,52320,52607,51247,50770,52323,52041,53803,56337,60420,63857,67903,65761,74846,79091,85069
6073,56335,59591,61794,63026,60231,59923,59477,60330,61426,66192,67320,70824,76207,79079,83985,82426,91003,98928,103674
6075,57496,65497,68023,73798,70770,71745,69894,73012,77485,85070,92094,103801,110816,112376,123859,119136,121826,136692,126730
6077,49391,51951,52470,54882,52789,50011,50853,50722,51432,51659,53705,59518,61164,64119,68997,68628,80681,86056,87418
6079,49721,50209,56952,60534,56661,53978,54195,60264,58158,63474,62648,70564,71880,71148,77265,77948,80615,90216,90670
6081,74546,77914,83109,85153,85213,82748,81657,81609,91322,101051,101272,108627,116653,124425,138500,128091,131796,145388,151485
6083,55970,53477,58401,61543,59051,56767,60505,61890,62421,63833,63625,67436,71106,77472,75653,78925,84846,90894,91197
6085,76810,80838,84360,88846,85215,85002,84895,91425,92014,97532,102340,111069,119035,126606,133076,130890,141562,150839,154954
6087,58640,62193,63778,67466,61499,61071,62513,67769,68438,65368,65139,77613,79705,86941,89269,89986,93933,102146,105631
6089,42227,44120,41901,42065,42889,41023,42062,45442,40332,43706,46693,46724,52439,56280,63091,57139,61125,68276,75949
6095,62213,61533,66880,70635,65783,63384,63795,62066,63520,67999,67443,73900,77133,84395,86652,84638,87770,92959,100027
6097,58330,60821,62399,62238,62368,59055,61020,59941,61029,67771,66674,73929,80409,81395,87828,86173,94295,96830,100707
6099,47525,48566,50616,50359,48716,48044,44076,46405,47962,51084,52363,54305,59514,60321,63037,62873,73982,75886,82758
6101,49913,51688,51382,50021,50333,46521,49533,47081,49139,54433,52277,51397,55062,59121,62777,63502,64251,65018,74727
6107,38722,41933,40595,45117,39997,43397,41167,40302,39422,42611,42413,45881,46266,48817,57692,52534,58209,64722,73097
6111,66859,72107,73250,76860,71723,71864,74623,71517,77363,75449,80032,80135,82857,84566,92236,89295,96454,102569,107667
6113,50157,51128,59384,60001,57634,55798,49594,50594,54898,53765,58966,64904,65729,68670,71417,73746,78146,83875,93203
6115,37695,38006,42712,51844,45117,45755,43961,43545,43801,42143,50451,49259,63120,46574,58765,59424,63303,65052,80396
8001,50650,50575,52110,56529,53790,52711,52325,55863,54878,59659,63493,66033,66517,70743,75804,73817,81258,91367,97706
8005,54838,55161,58795,58334,55430,57724,56722,60443,60956,65327,67002,70950,75357,76768,82710,80291,84386,93784,98239
8013,57502,61748,63257,66463,63431,61859,68637,66989,71604,71540,72009,74615,80834,83755,88535,87476,90168,96079,95363
8031,42370,40900,44444,45831,46410,45074,47371,50488,51089,54941,58003,61105,65224,68377,75646,72661,81630,88213,94157
8035,87670,92125,92824,98871,99409,94909,93573,95324,102961,103226,107650,109292,111482,119615,122867,121393,129299,140003,143150
8041,50714,53240,55210,59216,55700,51458,54797,55217,57098,59446,60109,63882,65370,68119,72830,71517,79427,82389,89549
8059,60944,60483,64416,66344,66012,63826,64292,67512,68201,70714,71136,74186,80616,85890,90040,87793,94549,102731,102231
8069,48686,53745,52046,56331,55676,54154,55219,55890,59052,56575,64919,66469,69102,71091,75186,76366,78109,88403,88182
8077,39487,42596,50954,55738,52882,46231,47664,45892,46723,50174,51465,48846,52742,49848,60500,57157,64055,70711,64722
8101,37305,36834,41564,42628,38780,38326,40965,41262,41218,41047,40050,44677,43148,48468,51276,49979,56689,58723,65161
