StateCode,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
17163,0.1,2.9,2.7,2.7,2.7,3.4,3.1,2.8,3.2,3.6,3.4,3.8,3.4,2.9,4,4.6,16.1,14.7,11.1
17197,0,3.7,3.6,3.4,3.7,4.7,3.2,4.8,3.9,3.5,4.6,4.3,4.4,5.2,5.5,6.8,17.4,14.7,13.4
18003,0,2.7,3.2,3.4,3.6,3.7,3.8,4.7,3.6,4.2,3.9,4.5,4.1,4.1,4.3,5,9.7,9.8,9.4
18089,0,1.8,2.2,2.1,2.1,1.7,2.1,1.7,2.2,2.5,2.4,2.5,2.6,3.2,2.9,3.8,8,9.5,8.5
18097,0.2,3.2,2.7,2.8,2.9,3.2,2.5,2.9,2.9,3.1,3.2,3,3.7,3.3,3.9,5.9,16.2,14.1,12.5
19103,0.4,3.1,4.7,4.1,3.1,3.3,4.1,3.7,4.6,5.2,2.6,4.9,4,4.1,6.1,6.5,19.4,13.7,11.6
19153,0.1,3.6,2.7,3.3,3.9,4.1,3.9,3.7,3,4.1,2.9,3.7,4.7,5.4,4.9,6.7,20.5,15.9,12.8
20173,0.4,3.7,2.8,2.9,2.9,3.1,2.5,3.4,3.3,2.9,3.5,3.3,2.9,3.4,3.4,4.3,9.2,7.7,6.7
21111,0.2,2.5,2.5,2.4,3.1,3,2.9,3.5,2.6,3.5,3.5,4.3,5.3,5.2,4.9,6.8,16.3,14.4,13
22033,0,3.1,2.8,2.1,2.4,1.7,2.4,2.2,3.2,2.6,2.6,2.5,2.6,2.8,3.2,3.5,10.2,7.5,8.8
22051,0.1,2.3,4,2.7,2.4,2.4,1.9,2,1.9,2.1,3.5,3.4,3.3,3.2,3.1,3.9,9.6,9.5,7.4
22071,0,3.6,2.9,3,4.2,2.9,3.3,3.4,4.2,4.1,4.1,5.6,6.3,5.5,6.7,7.6,17.7,14.1,15.6
23005,0,5.1,4.9,5.1,5.6,4.6,5,5.9,7.3,6.4,6,7.2,8.3,7.7,7.2,10.4,26.3,22.1,20.1
24003,0.1,3.8,3.7,3,3.6,4.9,5.1,4.2,5,4.8,4.7,5,4.8,6.6,5.9,8.2,22.9,19.2,15.6
24005,0,3.1,3.2,2.9,3.3,3.4,3.7,3.4,3.8,3.1,4.2,4.2,4.3,3.9,4.5,6.8,19.1,16.2,13.7
24021,0,3.5,4.7,5.5,5.5,5.3,6,7.1,6.3,6.2,6,7.1,5.1,6.5,7.8,9.5,25.1,21.8,21
24027,0,5.8,5,4.9,5.6,5.5,5.7,5.9,5.9,5.5,4.4,5.8,7,6.4,8.1,10.9,15.9,24.5,25.8
24031,0.1,5.2,4.8,5.3,5.6,5.9,5.5,5.4,5.6,5.6,5.6,6.1,6.4,6.6,6.6,11.4,37,28.1,23.8
24033,0,2,2.7,2.9,2.7,2.9,2.2,2.5,2.5,2.6,2.8,3.2,2.7,3.6,3.7,6.4,23.2,17.9,14.5
24510,0.3,2.3,2.5,2.8,3.4,2.5,2.1,3.4,2.4,3,4.2,4.7,4.3,4.2,4.5,7.1,24.1,17.7,15.1
25005,0,2.4,3.1,2.4,3.5,2.9,3,2.3,3.4,2.8,3.3,3.3,4,3.8,3,5.4,12.3,11.4,8.8
25009,0,4.3,4.2,4.2,4.1,4.2,4.7,5.3,4.6,6.9,5.6,5.4,5.3,5.3,4.9,7.5,19.9,16.2,14.5
25017,0.1,3.7,4.8,4.7,4.6,4.5,4.8,4.6,4.8,6,5.4,5.7,6,5.9,6.1,10.2,32.3,24.7,20.1
25021,0,3.6,3.7,3.9,4.6,4.7,4.7,4,4.7,4.5,4.4,5.3,5.8,6.2,6.2,9.9,28.1,22.2,19.7
25023,0.1,3.1,4.4,3.3,3.8,3.5,4.5,3.4,4.2,3.3,4,5.1,5.7,4.9,4.9,7.2,20.8,16.9,13.8
25025,0,2.9,2.5,2.8,3.3,3.7,3.7,3.1,3.2,3.1,3,2.9,2.8,3.6,3.9,6.9,28.5,19.2,16.4
25027,0.1,3.4,3.6,3.7,4.1,3.8,4,3.7,4.8,4.3,4.4,6,6,5.4,6.7,7.9,18.6,16,12.8
26081,0.1,4.2,4.1,4.3,4,4.4,3.7,4.2,4.5,3.9,3.7,4.6,4.3,4,4.9,6.7,16.2,14.2,12.8
26099,0,2.4,2.9,2.1,2.5,2.3,2.6,2.4,2.5,2.5,2.3,2.6,2.6,3.1,2.9,4.9,15,14.4,11.9
26125,0,3.6,3.2,4,3.8,3.7,4,4.2,4.5,3.8,4.3,4.7,5.1,5.4,5.8,8,26.6,21.3,17.2
26163,0,2.3,2.3,2.6,2.6,2.3,2.4,2.6,3,2.7,3.2,3.3,3.7,3.8,3.9,5.7,18.2,14.2,12.2
27037,0,3.5,4.5,3.9,3.8,4.5,4.4,4.6,4,4.4,5.7,5.5,5.2,4.9,6.1,8.6,24.1,21.7,19.2
27053,0.1,4.8,5.4,4.9,4.9,4.9,4.9,5.2,5,5.2,5.6,6,6.1,6.4,6.8,10.6,31.2,24.5,21.9
27123,0.1,4.6,4.1,4.3,4.3,5.2,4.7,4.9,5.4,5.2,5.5,5.6,5.8,5.9,5,9,25.2,18.9,20
29077,0.3,4.5,3.5,4.2,3.7,3.8,3.4,3.4,3.6,3.5,3.7,5.5,4.3,3.7,2.5,5.5,13.1,12.2,9.7
29095,0.1,3.2,3.1,3.5,3.6,4,3.9,3.9,3.9,4.5,4.7,4.7,4.5,4.8,6,6.9,18.9,16.8,15.9
29189,0,3.7,4.2,4.6,4.7,3.9,4.1,5.1,4.3,4.1,5.1,5.3,6,5.6,6.3,8.2,22.2,18.5,16.5
31055,0.1,3,4.5,3.6,3.1,3.2,3,3.7,3.8,2.8,3.7,4.6,4.1,4.3,4.9,7,19,15.7,14
31109,0.1,4.7,3.1,3.1,2.7,3.4,3.7,4,3.2,3.3,2.6,3.7,3.8,4.5,3,5.3,13.9,11.5,10.1
32003,0.3,2.8,2.7,2.8,3.3,3.3,2.6,2.9,3.1,3,3.5,4,4.2,4.1,4.6,5.6,13.2,12.8,11.9
32031,0.3,3.7,3.7,3.8,3.7,5.7,3.5,3.7,3.9,4.2,3.9,4.6,4.6,4.4,5.4,6.7,14.2,10.8,11.9
33011,0.1,4.1,4.8,5.2,4.5,6.7,6.9,5.7,5.5,6.2,6.6,5.7,6.4,6.4,6.7,8.2,22.7,18.5,17.4
34003,0,4,4,3.4,4.1,4.7,4,4.8,5,4.4,4.6,4.7,4.7,4.6,5.2,8.1,24.8,18.5,12.8
34005,0,2.8,3.6,3.5,6.2,3.5,4.3,3.8,3.8,3.3,3,4.2,4.5,4.5,5,7.2,18.9,15.1,15.5
34007,0,3,2.7,2.5,2.8,2.6,3.6,3.2,3.3,2.9,3.4,3.3,4.2,4.1,3.8,6.4,19.4,14.7,13
34013,0,3.3,2.4,2.9,2.8,3.2,2.6,3.4,3,3.7,2.8,4.2,4.2,4.3,4.8,7.1,22.2,15.4,12.8
34017,0,2,2.2,2.2,2.8,2.5,2.8,3.1,3,2.9,3.2,2.6,2.8,3.4,3.8,7.3,28.7,20.1,15.7
34021,0,3.4,3.4,4.6,4.5,4.8,4.5,5.7,5,6,4,5,5.5,4.8,6,8.6,28,18.8,15.8
34023,0,2.7,3,3.5,3.8,3.2,3.2,3.7,3.3,4,4.6,4.7,4.5,4.3,4.4,7.7,23.6,17.1,15.4
34025,0,3.4,4,3.9,4.5,3.9,5.3,5,4.6,4.9,4.9,5.8,5.7,6,5.5,8.3,25,20,15.3
34027,0,4.2,4.4,3.9,5.9,4.4,5.1,4.7,5.7,6,5.6,5.2,5.6,6.5,6.1,8.8,30,23.3,18.6
53073,0.6,6.9,6.3,5.3,6.8,5.3,7,6.6,6.8,6.4,4.5,5,5.6,6.3,8.1,6.9,16.7,15.8,14.4
55025,0.3,3.6,4,3.4,3.5,4.1,5.1,3.9,4.4,4.6,4.4,4.9,5,4.4,5.8,8.3,24.3,20.3,18
55079,0.2,2.6,2.8,2.3,2.6,2.5,2.7,2.5,2.8,3.1,3.4,3.6,4,4.5,3.9,6,17.1,14,13.7
55087,0.4,3.6,3.5,2.7,2.8,5.3,4.4,3.5,2.8,3,4.1,3.6,5.4,4.3,4.2,5.7,14.8,11.3,10.1
72021,0.2,1.7,1.5,2.1,1.4,2.3,1,2.1,1.5,1.9,2.7,3.9,3.5,3.7,3.6,4.5,5.7,6.9,6
72031,0.4,1.4,2.7,2,2.5,2.6,1.7,1.2,2.4,1.4,1.7,3.1,2.4,2.3,2.3,3.6,5.5,7,8.5
72127,0.2,4.3,2.8,4.1,3,3.8,4,3.6,2.6,2.1,1.1,1.5,2.4,2.2,2.2,3.2,11.6,8.7,5.2
01073,0,2.6,2,2.1,2.1,2.8,2.5,2.3,2.6,2.2,2.8,2.6,3.7,4.2,3.7,5.2,13.3,10.8,10.4
02020,0.1,4,4.3,3.2,3,3.6,3.4,4.6,3.9,3.1,3.6,4.3,3.5,4.3,3.4,5.5,12.6,11.8,9
04013,0.3,4.4,4.9,4.8,5.2,5.9,5.8,5.5,5.9,6.2,5.9,6.8,6.8,7.4,7.9,9.8,23.7,22.1,19.5
04019,0.2,4.5,4.6,4,4.9,5.6,4.4,4.9,4.2,4.5,4.5,5.4,5.2,5.5,6.8,7.7,17.9,14.6,13.8
06001,0.2,5.1,4.9,4.7,5.1,5.9,5.2,5.7,5.8,5.5,5.8,7.2,6.2,6.9,6.5,10.9,35,28,20.3
06013,0.3,5.2,5.3,4.7,5.5,6.1,6.3,5.6,5.6,6.6,5.7,6.2,7.4,6.7,6.9,9.9,27.9,20.7,17.7
06019,0.2,3.2,3.4,3.3,3.9,4.1,3.4,4.6,3.7,4.1,4.8,4.5,4.1,3.9,5.3,5.6,11.2,11.3,9.3
06029,0.1,2.7,2.4,2.5,2.9,3.4,2.8,2.6,2.7,2.9,3.2,3.3,3.4,3.9,3.5,4.5,9,6.9,6.1
06037,0.2,4.2,4.2,4.4,4.7,5,5,5,5.1,5.1,5.3,5.3,5.5,5.5,5.8,8,20.8,17,14.6
06041,0,9.5,10.1,8.6,9.9,8.7,11.5,9.8,10.1,9.6,9.9,11.4,12.3,15.4,13.9,16.8,35.8,32.7,26.2
06053,0,4.5,4.1,4.7,5.4,5.8,4.5,3.9,5.8,4,3.7,4.4,5,4.8,4.9,6,11.2,12,8.8
06059,0.2,4.2,4.9,4.6,4.8,4.7,5,5.2,4.9,5.1,5.6,6.1,6.1,6.7,7.6,8.9,22.2,17.8,16
06065,0.3,4.5,5,4.9,5.6,4,5.6,4.9,5.2,4.9,5.4,5.2,5.4,4.7,5.8,6.3,13.6,11.6,12.7
06067,0.2,4.4,4,4.7,4.4,5,5.2,5.1,5,5,5.3,6.5,6.1,6.4,7.1,8.9,22.7,19.4,17.8
06071,0.3,3.8,4,3.9,3.5,3.5,3.8,3.6,4.6,4.4,4.3,5.7,4.9,5.3,5.8,6.1,13.6,10.9,9.9
06073,0.3,6.5,6.2,5.8,6.6,5.8,6.3,6.5,6.3,7.5,6.8,7.1,6.9,6.6,7.4,9.6,22.1,18.6,16
06075,0.6,7.5,6.7,7.4,6.7,6.6,7.8,6.7,6.7,6.9,6.1,6.4,7.1,6.2,7.4,11.7,45.5,32.5,24.4
06077,0.2,3.4,3.3,4.1,3.9,5.2,4,3.5,3.8,3.1,4.3,4.3,3.8,3.6,4.2,5.1,11.3,10.9,9.7
06079,0.4,4.4,6.7,6.1,7.1,5.7,8.2,7.2,7,5.5,7.4,6.1,7.7,7.2,8.7,9,10.9,16.2,12.9
06081,0.3,4.6,4.5,4.2,6.1,5,5.1,5.4,4.1,4.9,5.4,4.9,4.7,5.4,6.1,9.5,32.9,25.4,18.5
06083,0.7,5.5,6.4,6.2,5.6,5.6,5.9,4.9,4.8,5.6,6.1,5.6,6.5,7.5,6.3,7.9,15.7,13.4,11.7
06085,0.2,4.5,4,4.3,4.5,5,4.8,4.6,4.1,4.8,4.7,5.4,5.2,5,4.8,9.7,35.5,24.8,16.3
06087,0.7,7.4,6.4,5.9,6,5.9,6.7,7.3,7.1,7.9,7.3,7.7,7.8,7.6,8.2,10.8,24,19.8,14.7
06095,0.2,3.7,3,3.3,3.2,3.6,3.7,3.7,3,4.6,3.6,4,4.7,5,4.8,6.3,12.7,13.1,11.1
06097,0.2,6.4,7.2,6.7,7,7.8,6.9,6,6.7,6.8,6.5,7.2,7.6,7.2,8.1,9,20.5,14.5,15
06099,0.3,5,4.4,3.6,4.1,4.8,3.9,4.5,3.3,4.1,4.3,5.1,5.5,5.4,3.9,5.6,8.6,7.1,6.7
06107,0.1,3.5,3,3.6,4.1,3.4,4.3,2.8,1.6,3.1,2.5,2.8,4.5,4.1,3.3,4.2,7.2,5.4,5.6
06111,0.3,4.4,4.8,5,5,5.9,5.9,5.3,5.5,5.5,5.3,5.1,6.7,5.9,6.1,8.2,18.8,15.4,14.2
06113,0.3,3.6,3.3,2.8,4.2,3.9,4.8,4.9,4.3,4,4.5,5.9,6.6,7.2,6.4,9.4,22.7,15.4,19.5
08005,0.2,5,5.1,5.3,5.5,4.9,5,4.9,6.9,5.5,6.6,6.9,7.2,7.8,8,9.9,25.7,19.6,18.3
08031,0.2,5,5,5.2,5.8,6.2,5.6,6.2,6.9,6.1,7,8.1,9.5,8.7,8.8,12.3,32.2,27.1,26
08035,0,6.9,9.6,11.3,10.4,9.1,8.3,9.9,11.2,10.2,10.5,11.9,11.8,13.9,13.7,15.9,34.2,30.8,28.4
08041,0.4,4.8,5.4,5.9,5.7,5.8,5.7,5.4,6,5.8,5.4,6.8,7,6.8,8,9.1,18.1,17.5,16.7
08059,0.3,5.6,6.4,6.1,6.7,6.7,6.8,6.9,6.5,7.6,7.4,8.8,8.3,9.4,10.6,12.2,27.9,24.9,23.1
