CountyCode,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012
19175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69249.10942
17061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89686.60329
12043,136476.9906,136332.0348,136271.3115,135787.288,134856.3923,133351.0675,132429.0358,131357.4832,130325.7806,128692.3489,126984.824,125235.2235,123195.5672,121383.1727,119713.0998,117927.1368,115814.2775,113696.2005,111650.4751,109412.5576,107066.1314,105010.4979,103531.4729,102265.5293,101108.308,100159.8065,99354.29439,98316.53964,97171.2255,95801.00183,94514.16397,93187.60113,91995.36741,90875.93902,89981.65681,89359.9615,88987.77618,88868.67216,88687.34365,88486.83894,88109.81443,87809.74651,87534.5326,87159.18885,86581.92168,85816.22738,85376.69023,84957.9331,84622.82179,84049.66563,83370.8313,82679.93592,82109.00958,81706.07432,81372.91011,80975.29897,80608.00712,80365.48719,80266.97759,80504.11897,80750.32633
21061,88072.92753,88214.20543,88624.69176,89024.95784,89254.08143,89353.21354,89238.79279,89199.18875,89108.89842,89419.61017,89635.22466,89768.67752,89610.16893,89551.16745,89492.61899,89354.95893,89200.04269,89070.17731,89064.08621,89113.24511,89042.12902,88903.94635,88606.8145,88373.09835,88011.79603,87814.11305,87652.91181,87583.01591,87472.15221,87484.07652,87477.77077,87359.85852,87176.86448,87016.76478,86902.97226,86711.15788,86463.69408,86301.21364,86171.94511,85889.89178,85645.55131,85438.58189,85483.34125,85480.3184,85496.46453,85554.79559,85631.13733,85718.60441,,,,80976.62668,80838.54706,80879.18929,80975.03121,81122.49802,81202.47178,81289.52863,81385.64621,81499.67006,81517.02402
49029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238276.0914
13079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58933.01586,58882.97739,58776.42575,58653.65354,58505.23764,58450.19357,58385.46999,58326.59927,58263.18638,58183.39641,58182.6363,58187.9662,58324.59314,58428.98547,58486.29375,58412.14913,58244.4964,58081.55316,57921.68604,57811.43792,57742.35778,57694.48066,57721.38847,57797.66612,57835.02458,57853.18972,57755.85497,57682.23073,57466.0541
27071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82227.5385,81786.85344,81358.68722,80482.57844,79751.74275,79174.74839,78789.89318,78586.07275,78613.56757,78677.77338,78762.95569,78806.55216,79054.21515,79368.04131,79348.75365,79346.89314,79229.38793,79409.19143,79298.69217,79256.15694,79051.5655,78815.95539,78293.9116,77809.27445,77761.80541,78036.11218,78365.25424,78412.04804,78496.55347,78865.53532,79367.1475,79573.26621
54089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61341.97474,61015.81903,61166.3673,61333.0196,61745.91912,61823.0851,61702.56443,62237.1725,63011.38036,63890.51549,63653.82849,62906.35737,61681.50829,60981.85909,60550.29206,60952.01962,61041.65804,61163.97756,60964.5812,60765.64416,60567.02292,60225.42898,59997.18727,60334.11173,60691.77404,61125.56336,61162.04973,62033.68093
5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179077.3332,179265.5383,179493.0796,179920.43,180344.9495,180288.6838,179807.4457,178775.3674,177780.0809,177020.5014,176715.2825,176721.9814,176640.855,176617.8055,176864.0681,177392.5353,178032.6371,178338.7661,178652.7583,178374.933
28077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91118.19481
19037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107259.8421,107169.1363,107204.4666,107355.5322,107776.3569,108185.0385,108498.8804,108683.1767,108810.6658,108840.7772,108744.2704,108730.4357,108692.1922,108565.0322,108254.8415,108061.1059,108103.9493,108203.0553,108259.9153,108221.6764,108208.8351,108261.5123,108364.176,108533.4246,108565.1994
48379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135893.7895
48343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84449.00965,84447.2214,84526.6409,84366.79415,84032.49695,83467.04684,83160.5463,83064.67004,83065.4112,82925.05272,82686.44345,82361.27689,82182.46435,82100.99488,82189.82052,82389.06429,82493.64296,82490.85503,82222.43857,81951.86884,81677.32401,81404.29583,81152.95354,80871.39043,80705.30465,80665.84213,80799.08965,80984.75192,81068.21029,81081.52544,81122.29114
51111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72019.27003
53059,276011.9037,277467.8159,278373.0161,278490.058,278754.2048,278823.0036,278952.493,279146.7287,279654.8743,280526.055,280986.9449,281244.3323,281087.5664,280885.0708,280576.8072,279509.5957,278161.062,276232.2704,274076.7768,271731.8422,269447.8429,267668.8914,265802.3398,264019.6219,261975.3226,260117.68,258388.6036,256310.3091,253878.3931,251254.5248,248958.4017,246939.6622,244852.761,243179.7865,241855.3256,240712.0566,239421.4206,238066.9662,236927.4272,236053.3701,235224.3339,234420.91,233352.9541,232565.7365,231606.1046,230768.1098,229555.8813,,220820.6509,215707.7435,212850.1408,210914.8934,209339.7828,208194.8075,207344.8001,206625.67,206171.5655,205808.0485,205608.6941,205592.3006,205753.0894
30017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180494.3898,179892.9281,179196.5493,177736.6998,176187.0976,174649.6135,173206.5091,171748.8054,170200.3644,168978.4348,168141.8206,167560.6333,165820.8238,163429.2159,160655.4251,158938.3265,157450.4181,156140.6387,155091.622,154027.8664,152834.8245,151207.9984,149766.867,148895.6841,148272.9975,148214.1552,148337.2647,148732.8902,148967.3364,149127.7752,149226.2257
8099,67988.774,68002.57378,68082.30959,68193.43828,68190.11628,68101.40646,67930.19374,67914.32592,67950.93912,68038.07485,68132.70247,68256.71747,68355.97566,68271.81585,68002.9491,67673.63442,67439.72072,67272.52359,67273.55823,67245.91296,67274.27961,67156.89002,67040.3319,66896.82843,66714.59193,66520.63648,66378.94257,66345.77296,66255.69674,66129.06831,65807.02447,65476.85286,65077.43436,64761.65234,64510.02412,64342.5347,64269.26285,64231.45966,64222.96679,64267.90626,64315.51737,64283.46297,64175.45961,64082.1497,63989.88193,63901.20847,63758.09283,63645.74684,63375.46283,63024.06428,62656.75259,62432.88177,62298.06791,62185.17348,62059.29726,61998.9614,61956.79532,61976.88523,62000.26098,62062.45692,62161.24593
51133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205730.3601
41049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127962.8269,127626.4564,127342.2185,126684.9016,126169.7109,125563.9306,125049.3475,124265.5586,123826.9693,123427.7678,123225.9098,122787.764,122288.0361,121838.8458,121474.3811,121373.3021,121262.4036,120948.3786,120224.0022,119152.0432,118266.0892,117717.4812,117665.5429,117681.2815,117768.1371,117985.1778,118226.6504,118469.6428,118621.5496,118555.8337
29115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59535.16125
21229,,,,,,,,,,,,,,,,,,,,,,,,,,,,98256.35393,98322.4131,98086.62989,97892.61703,97776.35711,98061.58405,98448.13108,98615.28021,98242.44977,97800.2713,97475.71595,97499.88334,97557.06019,97646.13074,97569.49618,97405.0494,97398.25489,97782.24966,98228.66418,98431.08706,98225.13582,96792.25157,95001.66237,93202.99869,92433.48492,91946.38512,91555.33852,91322.8898,91410.08602,91763.89497,92222.99068,92463.93588,92453.14982,92436.85493
19119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95103.45607,94764.4443,94498.86975,94413.17204,94666.38417,95090.07446,95287.79288,95442.99887,95349.1304,95269.90859,95235.90602,95571.14863,95853.21744,95986.37131,95965.76002,96151.5309,96489.37455,96825.83071,96979.63077,96926.38634,96654.01359,96296.90236,96195.45552,96485.96474,96861.51585,96970.73588,96964.85425,96870.23425
48445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102905.749
20115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62051.77815
21153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92783.48406
17123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85921.08292
1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89233.71628,89298.94824,89375.06298,89446.60209,89450.05367,89355.60057,89207.86391,89288.69158,89466.87932,89836.75271,89906.52031,89792.70204,89420.02846,89230.343,89285.06598,89474.89735,89701.10994,89843.07706,90032.65239,90109.35072,89937.12947,89675.60546,89402.20168,89307.89817,89091.51459,88905.15273,88703.70599,88629.43832,88517.97523,88481.44493,88532.90405,88729.59493,88910.66774
29011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40061,54572.65596,54752.22249,54820.94204,54826.63421,54902.25349,55047.84537,55178.85845,55298.56778,55331.68363,55484.4509,55623.09286,55864.53236,55989.72688,56037.2594,55983.96535,55939.38432,55931.46173,,,,60443.96923,60557.19426,60815.43465,61344.74093,62253.74279,61897.37276,61059.89831,59876.18571,59636.95952,59647.16869,59663.04828,59619.35586,59434.16583,59273.21456,59152.05483,59082.81237,58859.46708,58719.87997,58622.64826,58719.69398,58758.91675,58947.88058,59168.33074,59323.58144,59272.01136,59101.28038,58960.52081,58804.62013,58534.51809,58322.78493,58097.65491,58063.32718,57612.48406,57015.54902,56319.87913,56135.36071,56129.07451,55998.63231,55666.30656,55368.27376,55389.29327
48387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80490.07427
56003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132016.0992,131957.3791,131956.0732,131801.3565,131673.1888,131339.1932,130998.4259,130749.1054,130745.8477,130969.0133,131373.7676,131767.3713,132064.7997,132126.4146,132224.0563,132243.5232,132265.3882,132012.0496,131718.2864,131254.0682,131033.0273,130941.7711,130975.6657,130996.7628,130929.6545,131203.4374,132999.1517,135491.0164,,138954.8433,139383.3621
49023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139665.5234
29063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117752.5736,117518.124,117252.7643,116786.896,116376.5606,116070.4559,115784.2291,115359.5825,114866.417,114413.5427,114294.1936,114442.0401,114783.7489,114802.9735,114767.9078,114467.7951,114252.4075,113961.1159,113743.8417
38071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106831.0035,107073.1661,107581.7825,108218.1804,108598.3343,108510.2135,108415.1505,108308.8318,108097.2667,107941.3384,108045.2314,108301.0681,108653.2164,109022.7937,109689.1071,110396.5517,110981.0508,111401.4748,112675.0923,114272.9472,115844.2161,116556.9354,117208.7457,117927.1804,118756.1729,119600.793,120607.5905,121519.0891,122267.9455,122810.9241,122776.9564
47087,76395.59488,76793.89547,77204.35559,77710.01747,77993.79855,78147.61776,78219.04389,78361.17884,78644.53946,79053.46896,79521.74792,79896.74416,80088.34299,80108.16891,80098.37174,80141.64361,80135.74319,80011.35297,79773.35123,79478.78979,79220.26511,78985.03722,79031.12923,79162.40479,79215.25068,79273.14039,79237.01685,79268.33962,78987.9502,78615.21581,78159.93976,77755.13018,77404.52128,77124.44612,76941.3121,76891.57508,76996.30508,77200.66446,77413.63301,77620.50451,77875.34515,78076.84663,78240.03483,78332.04636,78371.75953,78308.89487,78125.21696,77878.44806,77714.04011,77524.79367,77459.33419,77290.89446,77332.77275,77366.27945,77503.59628,77519.83878,77572.23981,77618.33446,77697.71319,77803.18926,77947.18625
28111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19035,,,,,,,,,,,,,,,,,,,,,,,,,,,,71564.96926,71607.6187,71631.07809,71614.1489,71532.6265,71610.06308,71722.95922,71888.23644,71999.07672,72246.20971,72577.15429,72812.86982,73018.83603,73164.51073,73303.17088,73387.26908,73482.6394,73635.99846,73755.20252,73759.98296,73703.30745,73396.82348,73124.15726,72727.53949,72581.3017,72469.9719,72472.86946,72468.75771,72624.67885,72847.88145,73199.37013,73439.76125,73660.0726,73900.79574
51037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89747.674
26071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62802.48339,62307.31129,62199.78232,62334.55794,63378.06547,64403.44248,65306.84996,65589.5716,65657.44833,65540.93295,65559.60406,65733.40684,65685.24066,65378.81652,65311.34308,65580.21132,66342.7557,67096.1086,67545.18026,67592.62441,67591.79457,67754.25918,68179.05545,68354.04331,68498.3388
13093,77530.98078,77761.63945,78092.36348,78268.01951,78524.69665,78558.87785,78501.39104,78595.72597,78721.15961,78946.97267,78892.27667,78847.99066,78844.48614,78861.96883,78865.83526,78848.24494,78848.3353,78889.82609,78763.0684,78647.28639,78411.43036,78322.52471,78082.25695,77921.10685,77652.73932,77422.63507,77264.02298,77089.85515,76962.20291,76473.6447,75882.79245,75192.34123,74546.74133,73946.45595,73275.78873,72539.61206,71597.54266,70704.6532,70082.68401,69910.27604,69920.93195,69919.02181,69737.30767,69493.96471,69120.86698,68671.38978,68009.89727,67347.21608,66795.13858,66349.5168,66049.83269,65752.0422,65625.10215,65390.81352,65131.44683,64777.40523,64306.52323,63948.10867,63675.85415,63602.00116,63273.3584
5041,68461.82204,68747.32479,69136.28148,69491.11895,69558.85613,69450.45979,69210.91761,69167.23814,69080.48662,69105.30115,69039.90061,69005.17408,68856.08459,68591.86565,68489.10951,68571.49719,68697.55602,68700.84118,68506.46899,68332.24024,68073.4153,67796.95815,67539.84546,67191.61664,66876.32037,66687.8275,66715.0872,66736.53969,66550.77316,66247.67732,65868.18225,65539.95092,65072.42383,64565.67195,63628.66502,62690.12136,61821.93132,61421.36838,61212.35961,61166.42308,61190.44107,61162.26767,61063.30421,60981.31528,60900.4055,60726.39741,60605.18369,60499.98975,60297.6611,59904.24972,59563.48466,59482.22791,59456.49066,59427.14863,59417.68242,59520.97894,59690.24361,59804.94166,59963.79713,59996.7239,59905.97003
35051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149394.0008,149492.4687,149320.4854,148754.7854,147961.1398,147231.3431,146611.7335,145715.766,144680.733,143871.3754,143691.3271,143625.9958,143684.5221,143429.4591,143162.5618,142957.7279,142846.7543,143181.1964,142058.9627
16081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253821.3575,253622.6869,251123.0003,247972.4419,243909.1244,241086.5274,237668.9292,234340.489,231242.545,228366.4574,226130.6075,224376.621,223370.4219,223925.245,226003.1391,228726.2744,230600.0662,231356.175,231835.402
27033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8105,131655.764,131335.3799,131232.2602,131161.6481,130712.666,130032.2209,129357.0007,129279.921,129559.4477,129940.1317,130118.4275,130313.5312,130337.2416,130434.6008,130914.3863,131394.3058,131706.9082,131300.8309,130939.7441,130445.4479,130205.9588,129735.8533,129334.3156,129034.0491,128857.4788,128842.4468,128649.6691,128769.2055,128611.9703,128458.608,127895.8286,127214.5752,126439.7327,125767.4685,125367.0327,125097.1158,124945.5953,124862.4483,124730.9612,124979.8997,125094.8553,125180.7154,124722.6653,124267.7283,123779.9099,123768.5626,123834.3183,124044.2861,123758.1267,123329.4089,122685.2412,122280.8579,120675.0482,118691.9541,116645.1877,116013.9513,115969.8366,116001.4469,116106.3302,116118.9844,116163.8399
16085,,,,,,,,,,,,,,,,,,,,,,,,,,258592.8959,257881.3291,256378.1013,253564.4823,249997.9468,246476.4506,242477.9493,238185.5032,233763.1595,229590.1071,225976.6256,223072.5069,220930.8682,219245.0671,217333.8828,215051.7261,212534.5386,210304.1851,208198.9114,205404.9673,202135.5191,198786.524,196070.7239,193607.3122,191225.8453,188738.5793,186238.974,184126.7015,182477.863,181592.0845,180930.2684,180660.8503,180232.6185,179927.4397,179746.7794,180192.4407
51081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81159.57674
30027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47169,111192.8119,111581.1292,111909.8493,112239.0374,112281.8414,112405.0447,112228.6954,112195.1745,112080.6743,112196.4837,112243.4741,112252.5251,112221.5759,112199.5809,112191.7438,112146.4371,112171.3975,112096.18,112004.2032,111757.8635,111595.6595,111549.4656,111595.2697,111563.4213,111402.3801,111319.145,111363.566,111265.3316,111015.5176,110608.7577,110148.7535,109565.0749,108909.234,108309.9827,107811.1044,107430.4056,107275.7428,107205.6694,107298.6626,107293.4434,107320.4495,107097.0745,106880.304,106576.7658,106277.6804,105918.6318,105526.8304,105177.8705,104764.6783,104358.9146,103902.0007,103528.9258,103255.0187,103127.1555,103062.6146,103013.6278,103076.0859,103143.0219,103166.0149,103144.7863,103164.1722
47039,74938.97761,75281.08853,75527.04313,75904.60458,76140.918,76259.26883,76111.03402,76076.04242,76147.12348,76357.76925,76505.84205,76680.26841,76811.40766,76905.76728,76889.29115,76848.94771,77237.53113,77779.07796,78345.08106,78454.46442,78462.37475,78482.00518,78548.39832,78534.94424,78448.28431,78425.2219,78445.89314,78468.57039,78275.77583,77965.17951,77504.17235,77071.23188,76651.58408,76357.60533,76193.58669,76079.6778,76066.72943,76071.08961,76198.9774,76281.03471,76332.53926,76308.48075,76278.52194,76239.20918,76233.97968,76162.57123,75992.43315,75650.5231,75243.44499,74798.8458,74432.70805,74236.25021,74184.83904,74227.10327,74273.29937,74399.50811,74597.54721,74600.31462,74329.79553,74150.39091,74228.8447
40107,57088.95689,57247.35053,57343.2659,57369.096,57418.94443,57505.33113,57648.21766,57837.64598,58021.00365,58225.06303,58365.00383,58522.4981,58591.12262,58669.62804,58585.98927,58596.20745,58711.04171,59004.37068,59244.92761,59408.594,59530.20812,59654.13658,59573.58279,59420.17364,59707.44854,59521.87545,59186.97928,58342.42468,58239.2149,58416.42382,58728.45985,58814.7672,58742.12795,58578.00715,58565.52906,58510.81495,58200.47102,57746.47393,57411.54315,57337.73926,57476.92483,57743.12819,58022.71988,58110.59623,58138.00887,58374.36284,58895.43448,59383.65238,59467.07452,59304.76922,59077.5373,59034.78817,58931.56859,59015.0646,59556.11951,60406.60137,61100.42917,60937.94907,60429.21809,59842.28483,59364.22456
13149,85104.83835,85563.74685,85915.97053,86150.24618,86025.63279,85811.13012,85542.44026,85728.8734,85840.71072,86059.66384,86142.12953,86339.65746,86477.35362,86791.98495,87118.65849,87407.64041,87467.08395,87289.38076,86821.55936,86272.46691,86158.76735,85311.64231,84124.36598,82637.80296,81721.42721,80907.19275,80009.59131,79371.49461,78769.07967,77945.99568,76746.2581,75439.29423,74195.64017,73826.25737,73724.84263,74031.94171,74960.83641,76291.03988,77615.88113,77883.18302,77834.46329,77689.18959,77492.6829,77245.05035,76882.97677,76570.05601,76097.3878,75658.02791,75099.31402,74536.16141,73883.92248,73284.85492,72737.5243,72240.9987,71851.71398,71558.41946,71286.18798,70775.01262,70329.19979,69888.30722,69564.60522
17185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129860.9555,129903.3045,129808.3585,129749.1379,129703.9859,129747.0871,129845.5983,129942.4561,129961.415,129808.5828,129701.1982,129736.1732,129830.2966,129463.2984,128691.7458,127796.397,127239.3134,127187.7158,127282.0003,127486.5407,127646.2188,127962.9869,128035.5539,128099.3512,128100.1499,128084.6206
48475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94038.92484,94012.3777,93880.86046,93757.18854,93350.3697,92848.36716,92126.66016,91595.26347,91637.75776,92004.47208,92667.78633,93124.82452,93597.83972,93956.62835,94234.40291,94435.16357,94504.77116,94417.91219,93836.1956,93105.46548,92311.45094,91809.50815,91474.90649,91410.30046,91599.95961,91810.6649,91823.0524,91817.06071,91974.2067,91962.23164,91779.04588,91540.2521,91758.93272
30083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72648.80337
46079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215003.2759,215007.5283,214826.8294,214490.308,213888.7011,213336.2718,212997.8914,213015.1353,213412.8014,213575.0521,213864.2469,214161.1618,214347.524,214110.4163,213350.6319,212675.8796,211777.7026,210746.5476,209823.0823,209257.7489,209206.8977,209364.415,209740.8844,210182.9633,210267.9209,210132.0012,209817.5137,209823.5532,209872.8665
29223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13191,133421.5545,134271.7408,134959.5718,135551.3706,136263.9088,136881.477,137029.2988,136903.2497,136811.2668,136993.6002,137195.6412,137252.3038,137576.3094,137932.388,138248.0719,138146.4961,137947.0076,137559.9449,137125.8163,136201.8171,135469.1588,134786.4994,134004.8707,133053.8774,131969.9541,131030.2388,130238.4999,129388.1981,128623.7427,127411.2605,126059.706,124580.2094,123184.768,122022.2643,120993.029,120322.8222,118887.6793,117440.8693,115897.7903,115181.1461,114695.1132,114303.359,113688.3595,112926.6282,111791.8294,110984.9349,110167.0537,109494.6008,108936.8342,108519.5432,108105.4176,107417.9691,106749.6597,106172.505,105532.9396,104720.7053,103754.9529,103057.4517,102602.6067,102312.6657,102045.0129
21171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54493.49451,54470.98594,54472.07029,54446.30665,54362.07626,54271.54952,54054.0309,53897.40354,53640.76805,53484.05072,53316.70689,53281.1366,53256.76208,53273.06568,53323.89421,53395.9161,53499.496,53450.74888,53318.94633,53177.89886,53116.2533,53132.44128,53044.92925,52962.61124,52866.12498,51857.35374,50550.63741,49164.85809,48780.5236,48654.67717,48601.63702,48524.30126
27165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53825.20025
27121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132779.1824
37187,76861.58538,77215.60676,77548.55296,77669.22304,77905.69847,78151.34295,78365.18721,78373.20311,78304.09065,78411.20406,78649.16941,79002.04309,79272.70541,79570.42522,79911.32745,80160.99952,80104.60548,79870.07459,79503.54129,79280.97009,78929.91854,78771.09997,78617.85102,78692.53317,78582.79447,78304.20474,77935.91523,77659.6657,77180.69046,76519.51397,75859.77068,75486.51465,75232.97111,74982.46216,74796.85915,74473.95679,73954.55787,73454.96651,73390.45831,73686.45267,73945.70915,74023.85942,73942.86294,74015.82954,74063.06587,74116.18312,73994.54664,73917.4587,73431.6587,72931.24007,72228.76144,71870.23491,71546.55689,71275.81533,71184.9317,71155.56456,71105.31951,70848.752,70504.24918,70208.60467,69907.29675
13005,63285.30384,63333.25168,63396.71391,63581.50783,63741.32333,63977.2088,64118.57669,64254.1816,64335.06117,64374.83623,64508.16197,64547.0114,64585.3381,64623.87459,64629.62001,64478.03483,63956.77769,63531.11031,63450.09903,63533.01527,63529.26016,63530.63284,63480.98439,63835.55836,64102.23575,64756.72654,64755.88276,64442.37102,63812.2369,63300.0443,63008.41046,62341.73612,61656.83205,60783.45736,60276.74875,59630.95997,58788.50942,58100.27492,57686.93386,57903.3384,58264.97851,59565.65386,60823.31352,61942.74329,62052.10967,61877.3218,61512.54508,61067.77616,60745.44456,60521.82479,60348.03991,59896.21302,59451.05505,59036.313,58777.78159,58590.87274,58485.69661,58368.27676,58215.0586,58157.93638,58370.18445
21187,79100.29722,78864.35951,78531.58335,78705.9011,78765.25607,78875.11204,78839.1641,79169.8099,79537.2053,79965.38995,80041.83974,80055.63117,79964.81337,80058.06986,79976.91904,79864.27906,79821.09636,80163.94356,80620.11961,81004.51465,81176.82157,80918.8915,80251.45569,79413.16141,78762.53293,78483.10349,78272.13022,78138.34865,77862.42732,77596.06198,77526.66681,77677.28677,78025.78078,78088.02934,78079.5703,77813.85459,77638.25382,77362.5946,77231.60602,77211.83534,77312.74453,77336.75417,77321.99215,77334.38497,77458.29312,77459.85762,77222.96746,76812.01598,76973.53156,77332.35447,77971.33286,78226.49095,78271.41494,78289.887,78255.44919,78335.76569,78182.14674,78082.58138,77529.39215,76783.1973,75866.61891
21087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57935.47766,57823.51529,58063.55168,58315.98456,58783.44964,58949.66913,59150.26818,59292.77104,59524.85057,59956.05633
