StateCode,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012
45700,131807.7336,132370.9876,132880.1877,133216.5526,133289.4207,133213.5681,132956.2266,132998.7562,133059.1442,133282.6227,133336.3789,133416.6569,133493.8562,133546.2167,133573.7032,133499.774,133262.3874,132911.2976,132427.3987,131947.7324,131647.9752,131128.7605,130501.5674,129632.3351,129104.9671,128757.1321,128446.2321,127756.0117,126876.3733,125987.5455,125315.9394,124637.6839,123650.0128,122458.3905,121246.7778,120237.8806,119338.2298,118580.2316,118022.5167,117790.8811,117651.8617,117357.2166,117084.4439,116717.1822,116276.8584,115684.7891,114974.4333,114305.9508,113613.442,113076.5563,112498.5102,111756.5098,110986.0663,110346.5287,109912.0713,109454.6286,109003.7825,108560.1983,108276.9521,107996.4817,107661.9265
14180,53542.04821,53703.43902,53832.50084,53920.41463,53964.57508,53946.20074,53888.41579,53866.80829,53906.28677,54033.97143,54149.80811,54242.19933,54300.78483,,56015.248,57000.98628,57269.11441,57434.61017,57587.18422,57736.74396,57841.65187,57164.30642,56280.80821,55277.75857,54933.16575,54669.67916,54398.90597,54139.45856,53937.52487,53988.10622,54130.38477,54257.62218,54186.29357,54228.22766,54506.15111,54867.17422,54572.80605,54098.24171,53401.00494,53184.62858,52980.58541,52876.81337,52752.57445,52608.36174,52646.13724,52807.73257,53003.14657,53051.94418,53009.11302,52855.63093,52683.04562,52473.23018,52419.10683,52385.51497,52334.93668,52211.60328,51889.063,51554.79481,51217.53856,51181.49677,51222.90194
32660,94922.67034,95192.5626,95330.14728,95339.93501,95502.74922,95871.39726,96476.73267,96982.46374,97488.592,97757.736,97952.46353,97932.78056,97912.40141,97955.66565,97980.0378,98006.299,97991.2289,97953.22404,97768.65247,97582.87509,97436.2981,97337.64617,97145.14486,96880.75964,96609.28165,96439.16462,96243.4669,96058.4734,95681.7673,95211.10719,94611.12334,94070.08944,93529.57641,93053.60262,92587.33455,92220.40278,91946.07347,91787.74798,91724.30498,91804.35701,91929.86243,92154.68568,92298.93783,92499.06929,92528.17584,92392.37324,92031.12359,91672.98539,91377.78239,91101.74344,90767.08745,90506.57285,90311.6999,90216.60206,90098.88516,90114.52468,90175.89289,90168.82304,90046.74508,89904.114,89909.40852
11820,277711.7042,279362.5605,281155.5702,282639.8392,283237.7369,283060.4886,285247.9572,286494.8305,287438.6401,285484.5821,284397.4333,283699.2532,283200.9102,283040.5195,282802.5574,282081.6268,280920.3201,279185.0072,277235.8641,275259.0759,273351.094,271624.3143,269750.8125,267496.165,265034.3278,262493.8864,260091.347,257653.3542,255083.7817,252525.3156,249797.7126,247820.4678,246242.3311,244947.3679,243306.2358,241852.039,240490.7488,239276.7641,238106.17,236909.5271,235880.9299,234767.8272,233613.0867,232364.4456,231065.9462,230361.7352,229496.5501,228427.6309,226977.7682,225463.9951,223810.8117,222001.4813,220495.378,219477.2422,218700.6497,218093.2095,217720.1928,217553.5877,217680.9244,217768.8446,217981.5836
14620,,,,,,,,,,,,,,,,,,,,,,,,,,,79084.66674,78962.78483,78741.38743,78352.96678,78147.66655,78131.20754,77960.02535,77563.13023,77073.79174,76796.50287,76818.63957,76985.18318,77236.20903,77192.70281,76968.92848,76433.03651,75960.60988,75694.21014,75719.30066,75877.47869,76000.91677,76001.35623,75872.49229,75505.55496,75168.36421,74785.95766,74576.91568,74509.48029,74576.08015,74618.10571,74669.92226,74755.17568,74888.98216,75017.78878,74849.79178
"Espa-¦ola, NM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191525.1074
32620,,,,,,,,,,,,,,,,,,,,,,,,,,,93444.41744,93425.18725,93270.44761,93000.08185,92596.42662,92275.73505,91967.5137,91646.50147,91242.3458,90856.57805,90570.15151,90395.91276,90324.13956,90314.60901,90361.97298,90337.04035,90269.6398,90123.53322,90050.81548,89942.95941,89789.10124,89594.93683,89488.68166,89378.78545,88768.72855,88002.95054,87325.37122,87173.1236,87206.14617,87271.51549,87296.98625,87206.41958,87078.08987,86897.86103,86688.97473
"Big Stone Gap, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,91297.28321,91221.87508,91100.24393,90782.68161,90438.03144,89955.32673,89525.62793,89049.86353,88808.27576,88587.63264,88465.02683,88314.4816,88188.93766,88093.85879,88026.6361,88035.4982,88064.60994,87988.44075,87923.52101,87844.68284,87887.59727,87834.90738,87736.65283,87529.9908,87250.30709,87004.1376,86858.08218,86847.17399,86958.88635,87033.72858,87187.26233,87204.55142,87332.13566,87395.85253,87482.62408
32260,,,,,,,,,,,,,,,,,,,,,,,,,,92580.85148,92408.02902,92387.74786,92231.78073,92113.00911,91971.94769,91868.65066,91868.61732,91838.59742,91852.82829,91828.22723,91772.24092,91673.5379,91606.71293,91440.06447,91144.76777,90829.9891,90730.01918,90876.22336,91021.19342,91113.85085,91043.77475,90871.15962,90580.53506,90327.34796,90144.72698,89924.20926,89624.28444,89321.72515,89214.67849,89222.84751,89306.52993,89274.00911,89141.26195,88970.52814,88835.71183
13660,,,,,,,,,,,109740.2111,109646.947,109417.8683,109029.7466,108564.8986,108104.5489,107009.9046,105967.7635,104993.1827,104609.2795,104071.1377,103424.0673,102934.0306,102466.9637,101992.0409,101509.5573,101103.1599,100685.2445,99820.44656,98803.51283,97814.03174,97021.4313,96271.51795,95433.66408,94696.38726,93947.02407,93297.16041,92840.93106,92697.53291,92724.95643,92667.22387,92516.16149,92578.72887,92571.25945,92495.82589,92155.62241,91915.90646,91752.48722,91426.62866,91077.04637,90713.48837,90515.06228,90171.44959,89895.86858,89695.50069,89754.5436,89717.34043,89682.75932,89501.05798,89250.8083,88963.93643
12380,100622.047,100550.5292,100280.6601,99914.31389,99416.41423,98742.48692,97888.69049,97438.43941,97246.71222,97231.49572,97107.00424,96995.67913,96957.72339,96860.8483,96729.01953,96369.85803,95873.69702,95231.76555,94626.95583,94084.14258,93638.13528,93270.17019,92951.40214,92712.86481,92466.14079,92136.53158,91646.07159,91104.50865,90459.22517,89769.67706,88997.87628,88261.1956,87565.34546,86937.2929,86383.16348,85892.14176,85509.95012,85287.04289,85199.32933,85164.99113,85237.43105,85212.70596,85208.38934,85015.0702,84936.99767,84737.31,84410.15622,83828.57512,83129.4303,82421.51525,81745.27082,81209.60411,80893.06608,80785.9533,80763.44931,80801.63959,80771.28631,80737.63903,80661.39133,80594.66296,80487.70532
42780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230503.5941,230370.0481,230364.0494,229657.8123,228999.9832,227569.7064,226549.6595,225528.042,225882.9015,226502.3136,227198.4542,226978.4286,226881.2309,226502.0983,226685.0489,226653.3056,226799.0102
48460,,,,,,,,,,,,,,,,,,,,,,,,,,90379.08614,90336.1254,90360.96045,90397.45118,90198.93696,89943.88181,89535.01996,89319.18673,89077.93441,88781.01251,88447.50313,88164.48722,88107.44343,88184.08446,88373.24857,88583.41413,88721.57716,88906.83201,88909.90193,88919.81161,88751.11302,88646.14597,88361.08305,87912.10437,87348.57104,86940.22638,86718.74806,86736.15175,86768.22992,86841.84542,86845.69724,86946.5084,86974.33842,86859.79816,86296.51513,
36380,150334.1459,150136.818,149833.4228,149370.5767,148195.5609,146520.733,145231.5326,143765.4457,142363.651,140299.764,138501.7566,136706.2795,134805.4532,132940.5482,130964.1496,128809.1935,126330.2133,124010.711,121638.5573,119051.7549,116424.7082,114279.6693,112856.6979,111644.1212,110285.8166,109112.0685,107919.7759,106730.697,105383.5945,103901.389,102274.0478,100655.4111,99232.15894,98003.10593,96999.7708,96115.06218,95467.42548,94910.26363,94420.56848,93934.78982,93424.08251,92950.71624,92450.02897,91862.11391,91129.69402,90339.661,89725.58007,89103.86624,88670.5241,88258.1472,87863.16567,87380.72783,86868.80519,86518.58607,86180.70508,85815.51527,85455.84816,85162.76011,84981.44109,84880.60752,84913.95964
26340,116837.5051,116789.8608,116487.7116,116092.4974,115553.4075,115557.875,115337.7383,115388.9796,115056.2179,115279.0891,115487.6143,116017.4771,116627.4674,117061.278,117142.8286,116970.3931,116728.1079,115992.5183,115534.2596,114875.7081,114253.4441,113143.807,112418.9655,111961.407,111573.2213,111214.2087,109682.5946,107490.7158,105514.3948,106013.0149,108153.7859,109983.2066,110896.0251,110944.6636,111194.7524,111309.803,111068.511,110320.9334,110082.3526,109872.1046,109545.7605,108836.7832,107246.8666,105779.7641,103904.1693,102917.9531,102147.002,101479.362,101522.4271,101792.5051,102290.1822,102634.1285,102512.7652,102199.1947,101746.8122,102017.6754,103719.4259,105483.499,107050.3923,107476.0638,107961.9946
34140,,,,,,,,,,,,,,,,,,,,,,,,,,,,249644.3883,249566.2292,248985.1248,247711.8676,245899.9002,243872.6045,241730.2195,239448.1543,237327.6103,235354.7026,233737.521,232397.3741,231383.7254,230519.6776,229653.8615,228868.9566,227738.5896,225993.8396,224087.3588,221308.8071,218584.913,215709.0143,213638.4631,211977.6694,210476.3501,209787.9932,209735.119,210325.7983,210451.1751,210488.4234,210428.5866,210739.2513,211048.7688,211276.541
17500,120819.9813,120747.3585,120578.7779,120192.8657,119321.636,118149.8581,117393.7949,116407.82,115317.8839,113610.2601,112087.7613,110606.9116,109065.4537,107559.2849,105956.2108,104166.6503,102229.7419,100466.7706,98720.89955,96657.53102,94493.89697,92509.16714,91110.613,89889.41115,88799.48386,87881.5088,87015.68281,86060.37034,85077.42205,84014.20512,82965.95945,81801.35699,80671.40371,79580.16415,78778.95807,78148.60984,77689.26191,77210.73628,76792.84886,76403.19934,76070.28626,75728.29129,75398.31006,74945.8432,74404.68163,73742.27272,73175.90734,72580.92018,71974.03874,71317.46465,70628.58931,69999.76458,69510.27008,69166.57941,68887.67075,68521.06033,68184.92332,67894.23279,67685.8573,67482.63134,67355.88052
40180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195489.7515,195215.1772,195099.6919,194864.6275,194816.4969,194788.4448,195056.0473,195466.2776,196025.038,196420.7695,196807.8821,197001.0394,197088.3602,197051.5802,196871.9587,196466.5498,196233.2596,196166.5531,196313.0703,196176.1895,196106.174,196118.7691,192905.6178,188703.0916,184223.6469,183019.3731,182954.8279
20980,92330.28803,92561.91571,92787.04421,93032.35976,93145.9867,93125.20304,92973.82345,92939.28073,93030.61727,93233.43801,93334.07029,93370.20034,93311.01291,93280.94896,93225.39174,93197.5596,93163.6057,93198.20758,93236.94277,93153.67407,93044.38972,92891.89961,92878.39846,92804.5509,92757.25013,,,,,87645.97582,87333.72503,86998.02134,86649.19548,86389.23698,86235.30393,86114.82235,86073.39199,85947.80874,85849.00871,85743.23564,85724.61265,85730.10484,85651.52227,85563.65338,85403.68352,85252.34951,85025.04388,84785.56364,84455.27568,84150.99098,83598.06497,83087.05062,82591.52053,82478.4135,82498.85535,82593.31488,82672.52049,82682.20095,82662.07083,82552.95628,82434.38567
42820,66607.73259,66662.5363,68015.81378,69942.88932,71809.74072,71807.08983,70939.44796,69812.52514,69293.27391,69133.8822,69185.33942,69263.91175,68207.34687,67400.83007,66270.16851,65638.26068,64714.15503,64139.06029,65083.17126,66578.62933,68246.00098,69103.77705,69635.03762,70032.07765,70374.37038,70483.31659,70570.46314,70652.86555,70342.49061,69866.45865,69112.89034,69029.98596,69068.58576,69183.96801,68919.93196,68559.54618,68086.4268,67630.68324,67249.69138,67150.2189,67235.46391,67361.53308,67255.67177,66819.22512,66266.75887,65900.85474,65603.42376,65428.86873,65417.75726,65354.95324,65147.34017,63691.10727,62190.60342,60762.83165,60413.76642,60152.60794,59865.59473,59623.67507,59543.09456,59470.69454,59392.9018
38260,,,,,,,,,,,,,,,,,,,,,,,,,,75865.76717,75924.01715,75867.74964,75805.4834,75595.95004,75319.74449,75067.28826,74955.43001,74769.58868,74544.63429,74250.60806,74144.22521,74092.70729,74110.38795,74127.8363,74155.52569,74099.50927,74056.02384,73960.28829,73893.79631,73772.55697,73680.46172,73560.78636,73466.43415,73320.08421,73191.2698,72986.61215,72871.62381,72741.51308,72732.99801,72708.76795,72764.21461,72881.60742,73045.01758,73178.33017,73264.9006
25300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97015.08556,96983.85195,97008.21069,97012.957,96895.94969,96622.20827,96229.1073,95848.65511,95494.06351,95205.66788,94926.20188,94797.18193,94997.63963,95344.52462,95728.84344,95782.66648,95697.03989,95328.84913,95050.26193,94773.80983,94441.83603,93883.65842,93408.23577,93226.79105,93348.59183,93622.83503,93945.33684,94289.82965,94499.02559,94578.83487,93336.21028,92569.36145
47620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10820,198828.6297,198743.9033,198595.2606,198291.7293,197604.3808,196382.7376,194649.1692,193689.2321,193109.2931,192920.9079,192806.0841,192816.6201,193127.7892,193204.7593,193118.2559,192557.7318,191519.134,190247.2313,188884.7937,187724.0829,186793.7374,185963.7629,185353.9534,184970.2304,184764.3024,184502.4019,183974.8158,183230.2231,182260.9824,180982.1465,179440.2832,177596.5898,175770.9844,174193.5242,173007.759,172055.9406,171405.1019,171200.8175,171492.8027,171903.4975,172300.2467,172339.8705,172208.176,171469.7004,170941.0079,170373.9202,169819.1329,167205.3761,163989.0438,160800.9421,159359.9738,158590.5461,158176.98,158033.748,157718.9962,157439.1944,157050.3442,156874.8027,156857.3055,156959.131,157248.3323
46500,119877.6252,119876.2783,119829.5246,119735.8144,119503.8036,119160.1625,118728.2841,118534.2347,118406.3289,118340.8665,118245.8503,118244.476,118320.6362,118316.0003,118391.1255,118387.4334,118313.6736,118009.7966,117698.3125,117333.2199,116971.0906,116518.9387,116189.9445,115922.5906,115708.6829,115500.9316,115254.7879,115032.5821,114752.2357,114423.0699,114068.4185,113642.4625,113185.823,112713.8061,112299.4702,111935.7919,111571.102,111278.2972,111055.9977,110942.6664,110864.3709,110917.5463,110959.7166,110986.2171,110820.8603,110556.8521,110220.9738,109816.1305,109367.5683,108922.2228,108458.409,108040.1247,107658.7466,107462.1763,107383.7086,107390.412,107326.5667,107271.0192,107136.3728,107070.2476,106979.8991
24900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15740,83540.36641,83568.72894,83777.18483,84081.66816,84273.94924,84259.85521,84001.42739,83845.64929,83693.35623,83624.84676,83518.06595,83417.63269,83452.97441,83391.59582,83413.38557,83460.22934,83688.1303,83833.71205,83712.10246,83605.59224,83628.22192,83766.73672,83583.93285,83067.76011,82719.07322,82693.17329,82839.13588,82788.02411,82663.29373,82530.89403,82394.56408,82024.12977,81566.03547,81047.1303,80677.28011,80304.3849,80036.00978,79857.47647,79918.8666,80034.15965,80161.02494,80071.26399,79907.11296,79675.87385,79441.38078,79124.55097,78783.99949,78520.05225,78600.51588,78806.45645,79122.10218,79234.2976,79198.77223,79199.65082,79647.36184,80168.41419,80493.66517,80395.65446,80131.79587,79912.85456,79772.48528
48780,,,,,,,,,,,,,,,,,,,,,,,,,,,,177380.9362,178408.1808,179140.1409,180676.5607,181844.703,182660.7983,182979.8226,182944.2527,183097.3073,183565.6508,184461.398,185796.4269,187139.1807,188429.6059,189359.0566,190980.5625,192533.5461,194282.5474,195454.8972,197264.6712,198966.3491,200878.6312,199190.9653,196667.9746,193773.0468,193918.4636,194841.0694,196082.7093,197522.5025,199368.332,201584.002,203726.0786,205914.7359,207591.702
19580,97818.92215,97787.9733,97695.2633,97526.50305,97244.24159,96836.57143,96367.13735,96094.17504,95953.17459,95881.67484,95802.79922,95781.29977,95806.4502,95781.88886,95774.85364,95681.17439,95498.07277,95261.55696,95088.02926,94853.00542,94570.83283,94179.86533,93909.92296,93656.0576,93429.26923,93213.95901,93035.65148,92870.07796,92624.34777,92256.5778,91802.95709,91308.84631,90800.23297,90360.97676,89955.06446,89587.14813,89252.63851,89030.78298,88948.81662,88950.16121,89004.83739,89032.43995,89011.72523,88909.11564,88801.03268,88614.3405,88403.19345,88089.0262,87853.10628,87661.01526,87536.84212,87393.23201,87264.48293,87310.67108,87447.50437,87638.32276,87683.74274,87680.01731,87615.47751,87529.69302,87443.49641
43460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40940,183233.2049,182855.9884,182366.3268,181791.9094,181009.0176,180086.4876,178966.0513,178068.2798,177298.2676,176572.9391,175355.9567,173656.011,171592.1778,169592.4117,167567.2065,165355.9549,163041.791,160782.0772,158644.4739,156656.6348,154722.1291,152797.0128,150813.9193,148752.3758,146523.4491,144359.0437,142123.0509,139967.3048,137703.9157,135484.7009,133448.1803,131417.9386,129532.5205,127703.4071,126158.9472,124801.4225,123644.8879,122606.18,121700.6414,120806.4518,119879.5815,118953.9009,118070.8787,117003.8244,115779.6545,114404.0988,113207.3964,112042.1669,110913.6935,109906.1384,108867.6518,108009.9736,107179.6942,106586.7385,106169.6826,105738.9281,105576.5446,105511.8722,105770.782,106113.5489,106636.994
27300,106431.8584,106329.469,106138.5359,105911.7036,105737.8302,105550.316,105330.3489,105298.1093,105331.0089,105399.0149,105305.3524,105122.1909,104844.1765,104500.9865,103999.9585,103548.5983,103161.2717,102972.8035,102700.6635,102354.9731,101849.2402,101412.6841,100995.7509,100623.6551,100427.5332,100189.5153,99917.64484,99205.95946,98416.19493,97667.26908,97134.264,96647.08123,96187.14992,95697.35394,95344.46826,95032.07933,94700.60943,94319.10404,93983.34157,93796.46987,93632.37789,93441.04501,93266.85854,93146.62183,92995.89159,92686.07361,92316.93051,91866.31873,91394.29532,90917.37721,90486.7456,90206.67087,89921.32502,89808.07425,89912.58615,90169.70393,90369.73781,90434.90206,90450.69442,90547.97209,90580.95448
10220,86060.42866,86316.61202,86521.87924,86710.56619,87030.14708,87346.98399,,,,,92634.1239,92574.1485,92422.26576,92086.43551,91941.3065,92047.83164,92418.3471,93110.39459,93975.93219,94842.21463,95586.45395,96160.84327,96710.53164,97390.31923,98704.6618,97819.77005,96228.65729,94056.43115,93967.87347,94408.28462,95813.51998,97615.95779,99596.28304,100746.5091,101642.1596,102303.9936,102601.5125,102105.2835,101380.3884,101176.347,101875.1153,102875.2723,103592.8502,104161.3156,104714.7917,105241.5416,104433.0319,103091.8071,101658.1927,101535.6031,101926.7031,102216.3415,102363.7552,102162.1178,102022.3635,101878.1909,102000.8652,101067.2045,99981.49347,98680.37334,98563.15715
15220,,,,,,,,,,,,,,,,,,,,,,,,,,112966.061,112924.5886,112903.6619,112966.5693,113054.7554,112983.0633,112880.9354,112774.6794,112638.9617,112307.7122,111896.6996,111595.0779,111333.7825,111098.3643,110934.7421,110978.6848,111167.9621,111368.3891,111576.9757,111575.46,111493.7591,111182.5661,110899.0627,110472.898,110055.0098,109638.1621,109378.6064,109290.7513,109400.1087,109560.3422,109755.0158,109885.6098,110065.9131,110169.6705,110283.3169,110366.1501
18820,,,,,,,,,,,,,,,,,,,,,,,,,,,99061.52069,99048.11523,99031.91835,99034.6638,98906.53692,98683.74913,98368.27256,98131.58523,97905.5468,97716.78475,97339.01078,96999.63167,96638.10137,96551.27408,96545.34715,96666.68996,96716.07988,96728.57962,96671.56794,96636.32917,96518.57555,96318.75571,95989.09888,95625.1532,95273.92965,95036.89782,94991.34984,95147.99244,95350.61075,95520.39155,95551.26026,95576.46187,95553.12714,95521.24454,95387.49413
30900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69492.77723
42420,,,,,,,,,,,,,,,,,,,,,,,,,,,106773.1408,106793.4079,106817.8218,106741.5572,106618.7962,106439.0561,106389.6065,106369.644,106346.1251,106288.4063,106071.0756,105802.0465,105620.5958,105756.9213,104901.6409,103652.3707,102201.1357,101910.932,101954.6744,102034.9598,102002.342,101937.6091,101707.0479,101365.4146,101053.7258,100942.668,101160.326,101456.8436,101824.9754,102180.8106,102577.5645,102973.3789,103257.7392,103445.6501,103448.6875
35060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142771.4044,142297.3614,142044.6324,141361.2553,140662.041,139688.6224,139782.6888,139332.1743,139704.0231,139371.658,138655.6169,137432.9453,136770.1214,137644.026,138128.5448,137808.3515,137071.2594,136727.0296,136128.0169,135371.4262,134384.222,134135.8386,134319.1374,135036.6228,135342.5323,135284.2145,135162.3996,135142.2338,135380.4974,135364.7516
30820,,,,,,,,,,,,,,,,,,,,,,,,,,128906.5442,128572.6174,128223.4039,127506.5246,126836.1332,126228.048,125816.7786,125532.653,125331.7312,125147.8604,124823.46,124459.4583,124235.0969,124261.7697,124317.9328,124327.3836,124355.5891,124617.323,124932.0383,125170.2744,125307.4101,123343.324,120608.9317,117618.4992,116440.3014,115953.5481,115512.485,115119.9023,114775.8801,114654.279,114659.2015,114747.2092,115083.8624,115544.0825,115917.3535,116146.9884
16460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20660,,388140.6757,391105.5155,394230.2957,395821.7545,395521.2224,394198.6997,393539.8271,392576.7468,391631.3494,390255.254,388543.8804,387254.5947,385750.7173,384479.6128,382293.0025,379676.875,376577.4089,372839.6893,369152.6195,365657.4098,363011.7697,359974.5813,357012.9805,353760.884,351107.3822,348595.219,346418.7174,344264.0318,342005.272,339421.2235,336531.3772,333910.2774,331608.6612,329681.0128,328093.3455,326771.5844,325803.5877,325114.51,323161.0188,322642.4993,322414.0529,322007.209,319176.6722,315491.5038,311830.2074,307638.6331,308810.5432,310225.7145,309278.4163,304989.0905,304722.5664,308178.5989,310147.201,310364.4288,307748.9223,305270.975,300817.3065,297907.5213,292831.7194,287790.5681
36940,,,,,,,,,,,,,,,,,,,,,,,,,143118.8752,142956.9782,142613.9928,142003.0358,141284.7634,140503.3498,139608.1223,138428.7295,137182.89,135935.649,134918.0051,134055.6247,133290.9018,132840.2603,132636.5791,132660.4521,132944.7834,133174.6179,133431.1424,133164.0642,133007.7061,132613.4149,132110.8497,131220.6683,130126.8579,129079.9771,128046.8739,127333.55,126913.1953,126808.9036,126887.4338,127047.6488,127142.1046,127005.9745,126667.546,126292.3306,126037.5589
34500,,,,,,,,,,,,,,,,,,,,,,,,,,113805.3845,113612.1637,113484.1771,112779.0611,111707.4862,110492.3593,109554.2921,109023.7389,108409.4384,107946.3809,107448.6582,107366.0533,107647.5172,107935.6638,108414.3004,108670.1832,108462.5254,107898.9345,108291.8868,109359.7162,110427.8619,110423.1384,110083.782,109529.9755,108994.6365,108649.8775,108297.9758,107510.1426,106762.4874,106248.0501,106175.8833,106082.4209,106022.0718,105950.4684,105932.4181,106021.3655
29660,,,,,,,,,,,,,,,,,,,,,,,,,,,201638.6247,201582.8975,201440.677,200786.9184,199964.336,198894.2105,197938.4167,196863.9062,195891.4939,195108.992,194532.222,194073.1657,193737.8804,193512.7786,193564.5574,193512.9736,193638.9348,193639.5401,193863.6763,193496.8609,192923.5469,192201.7618,191864.991,191484.7525,191077.8253,190628.7313,190390.7032,190148.1008,190143.7264,190354.1739,190878.363,191420.5419,191832.1019,192079.5717,192716.252
34660,45408.55397,45598.53636,45757.28511,45905.51708,46005.56937,46079.8289,46100.07102,46170.69228,46258.46333,46407.22376,46532.21268,46648.75498,46706.80115,46752.96056,46805.27441,46860.03686,46927.79515,46934.30519,46924.94242,46870.85148,46817.78312,46795.43434,46775.5758,46767.6363,46741.31156,46753.57614,46741.40267,46745.47398,46720.74252,46742.2679,46751.33821,46701.48707,46628.72261,46516.8605,46477.66177,46441.99073,46462.12208,46484.32365,46527.59321,46571.79306,46654.2717,46723.86839,46780.81743,46798.12087,46842.03418,46839.92454,46815.48844,46774.73465,46808.87866,46881.9222,46958.77038,47005.26078,47065.96004,47142.18669,47251.76949,47418.34663,47605.81901,47784.29219,47895.70992,47973.96889,48028.55264
23340,,,,,,,,,,,,,,,,,,,,,,,,,96289.07402,96292.40928,96285.1039,96197.96946,96072.61465,95911.40624,95991.72938,96214.26606,96488.31121,96495.25627,96301.07787,96044.31702,95608.08882,95174.47328,94812.73862,94766.27106,94841.52836,94975.08581,95260.96577,95682.94667,96095.03082,96057.37723,95689.9669,95131.48321,94544.35034,93994.64696,93532.35157,93330.53707,93276.38684,93278.7515,93484.07928,93884.82852,94382.63329,94757.22246,94945.87944,95015.83243,94824.53768
13540,218826.0792,219487.5232,219876.6483,219935.9214,219958.6931,219993.9665,219988.6501,220013.4767,219902.0894,219657.0379,220036.8074,220764.4573,221893.8448,221582.3589,220724.2296,219363.6834,218579.58,217930.6029,217167.7069,216617.8587,216184.5751,215999.8139,215973.5483,215917.6961,216019.2487,216136.036,216279.7339,216112.0378,215494.3082,214676.5853,213712.8696,213051.8466,212428.295,211953.7035,211472.9951,211230.9564,211336.2855,211672.5314,211976.825,212176.4797,212161.8694,212168.8443,212084.1064,212174.8962,212015.4475,212340.0377,212626.7653,213160.063,212772.9416,212236.4952,211329.0014,210749.3576,210040.875,209681.5466,209409.6201,208922.3567,208529.9983,208294.1827,208589.9083,208527.7189,208346.6479
42300,,,,,,,,,,,,,,,,,,,,,,,,,,113032.4575,112905.053,112536.1616,111974.5869,111239.1172,110921.3407,110281.0657,109762.6665,108957.2815,108631.934,108049.9008,107501.8803,107064.756,107169.0422,107510.3976,107886.5895,107982.5771,108345.264,108190.7193,107980.9484,106920.8258,106072.9711,105228.0169,104873.8387,104684.9307,104635.7331,104534.7557,104599.3576,104826.3852,105265.2854,105465.5102,105416.009,105249.6464,105212.6882,105090.6294,104959.1564
15820,,,,,,,,,,,,,,,,,,,,,,,,,,,87920.17102,87843.45856,87906.74791,87565.93674,87062.14337,86298.23352,85845.4504,85643.82503,85551.50236,85438.18065,85281.9273,85218.5517,85221.4228,85237.62533,85319.36164,85357.01945,85437.75575,85389.56211,85415.48054,85419.10063,85442.58348,85428.84463,84897.34658,84196.43491,83452.29607,83190.06485,83143.62155,83055.78311,82980.74876,82851.46744,82840.60396,82914.25963,83028.40752,83184.2989,83303.77671
20540,100078.3391,98995.85847,98534.35995,98297.51784,98951.28104,99540.82064,99948.90949,100252.4137,100464.1867,100646.8288,100880.0822,100922.8537,100844.1588,100600.1175,100355.7608,100001.463,99434.39145,98818.8132,98351.50206,98076.88871,97972.10485,97890.57956,97827.12462,97747.54738,97620.68134,97530.33531,97291.45489,96863.86992,96236.18715,95539.51234,94965.71739,94395.36304,93927.53791,93456.85202,93013.99831,92631.9462,92378.11954,92260.38094,92090.83557,91822.4598,91555.97344,91303.9049,91253.14836,91245.38728,91310.02354,91167.42163,90851.75266,90547.74271,90232.54383,89933.95605,89464.52845,88924.43884,88423.58265,87999.97135,87868.7848,87893.7977,88087.09416,88166.59579,88137.77603,88124.44438,88166.71493
